f,mag,pha
1.32434153519466e+003,-2.49255388378732e+001,-8.31933260402555e-001
1.32739445772973e+003,-2.49274514835500e+001,-8.33882732847857e-001
1.33045441797808e+003,-2.49293734337436e+001,-8.35836929447488e-001
1.33352143216332e+003,-2.49313047360339e+001,-8.37795862817317e-001
1.33659551654643e+003,-2.49332454382665e+001,-8.39759545616785e-001
1.33967668742593e+003,-2.49351955885545e+001,-8.41727990547496e-001
1.34276496113786e+003,-2.49371552352801e+001,-8.43701210354553e-001
1.34586035405594e+003,-2.49391244270966e+001,-8.45679217826488e-001
1.34896288259165e+003,-2.49411032129298e+001,-8.47662025794989e-001
1.35207256319427e+003,-2.49430916419803e+001,-8.49649647135675e-001
1.35518941235103e+003,-2.49450897637244e+001,-8.51642094768475e-001
1.35831344658715e+003,-2.49470976279168e+001,-8.53639381657143e-001
1.36144468246594e+003,-2.49491152845917e+001,-8.55641520810051e-001
1.36458313658892e+003,-2.49511427840652e+001,-8.57648525280105e-001
1.36772882559584e+003,-2.49531801769365e+001,-8.59660408165239e-001
1.37088176616484e+003,-2.49552275140903e+001,-8.61677182608605e-001
1.37404197501251e+003,-2.49572848466984e+001,-8.63698861798417e-001
1.37720946889394e+003,-2.49593522262213e+001,-8.65725458969095e-001
1.38038426460288e+003,-2.49614297044108e+001,-8.67756987400047e-001
1.38356637897177e+003,-2.49635173333112e+001,-8.69793460417299e-001
1.38675582887188e+003,-2.49656151652615e+001,-8.71834891393055e-001
1.38995263121334e+003,-2.49677232528973e+001,-8.73881293746045e-001
1.39315680294529e+003,-2.49698416491527e+001,-8.75932680941972e-001
1.39636836105593e+003,-2.49719704072625e+001,-8.77989066493362e-001
1.39958732257261e+003,-2.49741095807637e+001,-8.80050463960041e-001
1.40281370456195e+003,-2.49762592234981e+001,-8.82116886949386e-001
1.40604752412990e+003,-2.49784193896135e+001,-8.84188349116728e-001
1.40928879842186e+003,-2.49805901335666e+001,-8.86264864165253e-001
1.41253754462274e+003,-2.49827715101244e+001,-8.88346445846357e-001
1.41579377995707e+003,-2.49849635743666e+001,-8.90433107960239e-001
1.41905752168908e+003,-2.49871663816874e+001,-8.92524864355861e-001
1.42232878712281e+003,-2.49893799877978e+001,-8.94621728930905e-001
1.42560759360218e+003,-2.49916044487276e+001,-8.96723715632835e-001
1.42889395851109e+003,-2.49938398208276e+001,-8.98830838458548e-001
1.43218789927353e+003,-2.49960861607716e+001,-9.00943111454651e-001
1.43548943335364e+003,-2.49983435255586e+001,-9.03060548718099e-001
1.43879857825583e+003,-2.50006119725151e+001,-9.05183164396034e-001
1.44211535152486e+003,-2.50028915592971e+001,-9.07310972686425e-001
1.44543977074592e+003,-2.50051823438924e+001,-9.09443987838190e-001
1.44877185354475e+003,-2.50074843846228e+001,-9.11582224151390e-001
1.45211161758773e+003,-2.50097977401465e+001,-9.13725695977648e-001
1.45545908058195e+003,-2.50121224694599e+001,-9.15874417720339e-001
1.45881426027534e+003,-2.50144586319004e+001,-9.18028403834929e-001
1.46217717445671e+003,-2.50168062871484e+001,-9.20187668829235e-001
1.46554784095590e+003,-2.50191654952298e+001,-9.22352227263649e-001
1.46892627764385e+003,-2.50215363165180e+001,-9.24522093751575e-001
1.47231250243271e+003,-2.50239188117366e+001,-9.26697282959754e-001
1.47570653327588e+003,-2.50263130419616e+001,-9.28877809608296e-001
1.47910838816819e+003,-2.50287190686239e+001,-9.31063688471244e-001
1.48251808514594e+003,-2.50311369535116e+001,-9.33254934376477e-001
1.48593564228699e+003,-2.50335667587725e+001,-9.35451562206549e-001
1.48936107771090e+003,-2.50360085469162e+001,-9.37653586898926e-001
1.49279440957898e+003,-2.50384623808174e+001,-9.39861023445753e-001
1.49623565609442e+003,-2.50409283237175e+001,-9.42073886894824e-001
1.49968483550236e+003,-2.50434064392276e+001,-9.44292192349130e-001
1.50314196609001e+003,-2.50458967913309e+001,-9.46515954968252e-001
1.50660706618673e+003,-2.50483994443853e+001,-9.48745189967674e-001
1.51008015416413e+003,-2.50509144631257e+001,-9.50979912619524e-001
1.51356124843619e+003,-2.50534419126672e+001,-9.53220138253077e-001
1.51705036745932e+003,-2.50559818585070e+001,-9.55465882254699e-001
1.52054752973248e+003,-2.50585343665276e+001,-9.57717160068445e-001
1.52405275379728e+003,-2.50610995029992e+001,-9.59973987196060e-001
1.52756605823806e+003,-2.50636773345823e+001,-9.62236379198028e-001
1.53108746168201e+003,-2.50662679283305e+001,-9.64504351692913e-001
1.53461698279928e+003,-2.50688713516936e+001,-9.66777920358597e-001
1.53815464030302e+003,-2.50714876725194e+001,-9.69057100931905e-001
1.54170045294954e+003,-2.50741169590577e+001,-9.71341909209653e-001
1.54525443953840e+003,-2.50767592799620e+001,-9.73632361048482e-001
1.54881661891247e+003,-2.50794147042929e+001,-9.75928472365266e-001
1.55238700995807e+003,-2.50820833015210e+001,-9.78230259137759e-001
1.55596563160506e+003,-2.50847651415295e+001,-9.80537737404505e-001
1.55955250282694e+003,-2.50874602946169e+001,-9.82850923265548e-001
1.56314764264094e+003,-2.50901688315007e+001,-9.85169832883096e-001
1.56675107010813e+003,-2.50928908233194e+001,-9.87494482480638e-001
1.57036280433354e+003,-2.50956263416362e+001,-9.89824888344996e-001
1.57398286446620e+003,-2.50983754584416e+001,-9.92161066825478e-001
1.57761126969933e+003,-2.51011382461564e+001,-9.94503034334615e-001
1.58124803927037e+003,-2.51039147776351e+001,-9.96850807348689e-001
1.58489319246110e+003,-2.51067051261685e+001,-9.99204402408072e-001
1.58854674859776e+003,-2.51095093654871e+001,-1.00156383611744e+000
1.59220872705115e+003,-2.51123275697643e+001,-1.00392912514605e+000
1.59587914723672e+003,-2.51151598136191e+001,-1.00630028622880e+000
1.59955802861465e+003,-2.51180061721198e+001,-1.00867733616581e+000
1.60324539069002e+003,-2.51208667207869e+001,-1.01106029182352e+000
1.60694125301286e+003,-2.51237415355964e+001,-1.01344917013417e+000
1.61064563517825e+003,-2.51266306929831e+001,-1.01584398809752e+000
1.61435855682647e+003,-2.51295342698438e+001,-1.01824476278008e+000
1.61808003764305e+003,-2.51324523435407e+001,-1.02065151131602e+000
1.62181009735891e+003,-2.51353849919048e+001,-1.02306425090762e+000
1.62554875575047e+003,-2.51383322932389e+001,-1.02548299882578e+000
1.62929603263970e+003,-2.51412943263218e+001,-1.02790777241005e+000
1.63305194789432e+003,-2.51442711704107e+001,-1.03033858906934e+000
1.63681652142779e+003,-2.51472629052456e+001,-1.03277546628250e+000
1.64058977319952e+003,-2.51502696110522e+001,-1.03521842159828e+000
1.64437172321491e+003,-2.51532913685456e+001,-1.03766747263621e+000
1.64816239152549e+003,-2.51563282589340e+001,-1.04012263708718e+000
1.65196179822900e+003,-2.51593803639221e+001,-1.04258393271292e+000
1.65576996346951e+003,-2.51624477657148e+001,-1.04505137734787e+000
1.65958690743754e+003,-2.51655305470208e+001,-1.04752498889836e+000
1.66341265037015e+003,-2.51686287910565e+001,-1.05000478534405e+000
1.66724721255104e+003,-2.51717425815492e+001,-1.05249078473750e+000
1.67109061431069e+003,-2.51748720027416e+001,-1.05498300520572e+000
1.67494287602642e+003,-2.51780171393949e+001,-1.05748146494937e+000
1.67880401812254e+003,-2.51811780767930e+001,-1.05998618224442e+000
1.68267406107045e+003,-2.51843549007464e+001,-1.06249717544189e+000
1.68655302538872e+003,-2.51875476975957e+001,-1.06501446296843e+000
1.69044093164324e+003,-2.51907565542160e+001,-1.06753806332729e+000
1.69433780044731e+003,-2.51939815580204e+001,-1.07006799509817e+000
1.69824365246172e+003,-2.51972227969646e+001,-1.07260427693821e+000
1.70215850839493e+003,-2.52004803595501e+001,-1.07514692758222e+000
1.70608238900310e+003,-2.52037543348290e+001,-1.07769596584333e+000
1.71001531509027e+003,-2.52070448124079e+001,-1.08025141061336e+000
1.71395730750840e+003,-2.52103518824519e+001,-1.08281328086373e+000
1.71790838715757e+003,-2.52136756356887e+001,-1.08538159564525e+000
1.72186857498598e+003,-2.52170161634132e+001,-1.08795637408936e+000
1.72583789199018e+003,-2.52203735574915e+001,-1.09053763540876e+000
1.72981635921508e+003,-2.52237479103652e+001,-1.09312539889673e+000
1.73380399775412e+003,-2.52271393150557e+001,-1.09571968392937e+000
1.73780082874935e+003,-2.52305478651688e+001,-1.09832050996483e+000
1.74180687339159e+003,-2.52339736548990e+001,-1.10092789654463e+000
1.74582215292048e+003,-2.52374167790336e+001,-1.10354186329378e+000
1.74984668862463e+003,-2.52408773329580e+001,-1.10616242992156e+000
1.75388050184174e+003,-2.52443554126594e+001,-1.10878961622236e+000
1.75792361395867e+003,-2.52478511147320e+001,-1.11142344207533e+000
1.76197604641161e+003,-2.52513645363811e+001,-1.11406392744625e+000
1.76603782068614e+003,-2.52548957754284e+001,-1.11671109238692e+000
1.77010895831740e+003,-2.52584449303162e+001,-1.11936495703674e+000
1.77418948089014e+003,-2.52620121001122e+001,-1.12202554162261e+000
1.77827941003890e+003,-2.52655973845147e+001,-1.12469286645972e+000
1.78237876744807e+003,-2.52692008838569e+001,-1.12736695195248e+000
1.78648757485203e+003,-2.52728226991123e+001,-1.13004781859476e+000
1.79060585403527e+003,-2.52764629318994e+001,-1.13273548697096e+000
1.79473362683250e+003,-2.52801216844865e+001,-1.13542997775555e+000
1.79887091512876e+003,-2.52837990597971e+001,-1.13813131171537e+000
1.80301774085954e+003,-2.52874951614148e+001,-1.14083950970908e+000
1.80717412601090e+003,-2.52912100935885e+001,-1.14355459268791e+000
1.81134009261958e+003,-2.52949439612374e+001,-1.14627658169690e+000
1.81551566277311e+003,-2.52986968699565e+001,-1.14900549787484e+000
1.81970085860996e+003,-2.53024689260216e+001,-1.15174136245571e+000
1.82389570231961e+003,-2.53062602363950e+001,-1.15448419676861e+000
1.82810021614272e+003,-2.53100709087305e+001,-1.15723402223907e+000
1.83231442237119e+003,-2.53139010513789e+001,-1.15999086038911e+000
1.83653834334832e+003,-2.53177507733938e+001,-1.16275473283887e+000
1.84077200146893e+003,-2.53216201845368e+001,-1.16552566130606e+000
1.84501541917945e+003,-2.53255093952832e+001,-1.16830366760773e+000
1.84926861897805e+003,-2.53294185168278e+001,-1.17108877366061e+000
1.85353162341478e+003,-2.53333476610902e+001,-1.17388100148164e+000
1.85780445509167e+003,-2.53372969407212e+001,-1.17668037318922e+000
1.86208713666284e+003,-2.53412664691078e+001,-1.17948691100341e+000
1.86637969083464e+003,-2.53452563603800e+001,-1.18230063724698e+000
1.87068214036577e+003,-2.53492667294158e+001,-1.18512157434591e+000
1.87499450806739e+003,-2.53532976918480e+001,-1.18794974483056e+000
1.87931681680324e+003,-2.53573493640696e+001,-1.19078517133634e+000
1.88364908948977e+003,-2.53614218632403e+001,-1.19362787660413e+000
1.88799134909627e+003,-2.53655153072927e+001,-1.19647788348149e+000
1.89234361864495e+003,-2.53696298149382e+001,-1.19933521492303e+000
1.89670592121112e+003,-2.53737655056734e+001,-1.20219989399170e+000
1.90107827992327e+003,-2.53779224997869e+001,-1.20507194385964e+000
1.90546071796322e+003,-2.53821009183649e+001,-1.20795138780796e+000
1.90985325856621e+003,-2.53863008832985e+001,-1.21083824922933e+000
1.91425592502106e+003,-2.53905225172898e+001,-1.21373255162716e+000
1.91866874067026e+003,-2.53947659438584e+001,-1.21663431861741e+000
1.92309172891013e+003,-2.53990312873484e+001,-1.21954357392906e+000
1.92752491319091e+003,-2.54033186729351e+001,-1.22246034140551e+000
1.93196831701689e+003,-2.54076282266316e+001,-1.22538464500454e+000
1.93642196394658e+003,-2.54119600752959e+001,-1.22831650879987e+000
1.94088587759275e+003,-2.54163143466378e+001,-1.23125595698221e+000
1.94536008162263e+003,-2.54206911692257e+001,-1.23420301385936e+000
1.94984459975802e+003,-2.54250906724942e+001,-1.23715770385811e+000
1.95433945577536e+003,-2.54295129867507e+001,-1.24012005152443e+000
1.95884467350596e+003,-2.54339582431829e+001,-1.24309008152458e+000
1.96336027683602e+003,-2.54384265738663e+001,-1.24606781864642e+000
1.96788628970681e+003,-2.54429181117714e+001,-1.24905328780002e+000
1.97242273611482e+003,-2.54474329907709e+001,-1.25204651401855e+000
1.97696964011183e+003,-2.54519713456478e+001,-1.25504752245946e+000
1.98152702580507e+003,-2.54565333121027e+001,-1.25805633840571e+000
1.98609491735734e+003,-2.54611190267613e+001,-1.26107298726602e+000
1.99067333898715e+003,-2.54657286271829e+001,-1.26409749457665e+000
1.99526231496885e+003,-2.54703622518673e+001,-1.26712988600222e+000
1.99986186963271e+003,-2.54750200402634e+001,-1.27017018733657e+000
2.00447202736513e+003,-2.54797021327772e+001,-1.27321842450359e+000
2.00909281260870e+003,-2.54844086707796e+001,-1.27627462355893e+000
2.01372424986236e+003,-2.54891397966148e+001,-1.27933881069071e+000
2.01836636368153e+003,-2.54938956536086e+001,-1.28241101222047e+000
2.02301917867824e+003,-2.54986763860767e+001,-1.28549125460451e+000
2.02768271952125e+003,-2.55034821393331e+001,-1.28857956443491e+000
2.03235701093619e+003,-2.55083130596987e+001,-1.29167596844055e+000
2.03704207770568e+003,-2.55131692945102e+001,-1.29478049348845e+000
2.04173794466950e+003,-2.55180509921283e+001,-1.29789316658471e+000
2.04644463672464e+003,-2.55229583019470e+001,-1.30101401487591e+000
2.05116217882553e+003,-2.55278913744023e+001,-1.30414306564985e+000
2.05589059598411e+003,-2.55328503609811e+001,-1.30728034633756e+000
2.06062991326997e+003,-2.55378354142307e+001,-1.31042588451343e+000
2.06538015581049e+003,-2.55428466877675e+001,-1.31357970789715e+000
2.07014134879101e+003,-2.55478843362867e+001,-1.31674184435490e+000
2.07491351745487e+003,-2.55529485155716e+001,-1.31991232190027e+000
2.07969668710366e+003,-2.55580393825031e+001,-1.32309116869573e+000
2.08449088309725e+003,-2.55631570950691e+001,-1.32627841305401e+000
2.08929613085400e+003,-2.55683018123746e+001,-1.32947408343902e+000
2.09411245585086e+003,-2.55734736946513e+001,-1.33267820846773e+000
2.09893988362349e+003,-2.55786729032675e+001,-1.33589081691068e+000
2.10377843976644e+003,-2.55838996007381e+001,-1.33911193769402e+000
2.10862814993325e+003,-2.55891539507352e+001,-1.34234159990074e+000
2.11348903983661e+003,-2.55944361180976e+001,-1.34557983277184e+000
2.11836113524846e+003,-2.55997462688417e+001,-1.34882666570756e+000
2.12324446200018e+003,-2.56050845701720e+001,-1.35208212826928e+000
2.12813904598267e+003,-2.56104511904914e+001,-1.35534625018061e+000
2.13304491314654e+003,-2.56158462994120e+001,-1.35861906132862e+000
2.13796208950219e+003,-2.56212700677664e+001,-1.36190059176607e+000
2.14289060112002e+003,-2.56267226676177e+001,-1.36519087171189e+000
2.14783047413050e+003,-2.56322042722718e+001,-1.36848993155343e+000
2.15278173472433e+003,-2.56377150562874e+001,-1.37179780184734e+000
2.15774440915263e+003,-2.56432551954882e+001,-1.37511451332180e+000
2.16271852372698e+003,-2.56488248669739e+001,-1.37844009687750e+000
2.16770410481966e+003,-2.56544242491321e+001,-1.38177458358940e+000
2.17270117886370e+003,-2.56600535216497e+001,-1.38511800470814e+000
2.17770977235312e+003,-2.56657128655250e+001,-1.38847039166218e+000
2.18272991184296e+003,-2.56714024630794e+001,-1.39183177605880e+000
2.18776162394951e+003,-2.56771224979701e+001,-1.39520218968587e+000
2.19280493535041e+003,-2.56828731552015e+001,-1.39858166451381e+000
2.19785987278478e+003,-2.56886546211384e+001,-1.40197023269716e+000
2.20292646305342e+003,-2.56944670835180e+001,-1.40536792657592e+000
2.20800473301886e+003,-2.57003107314628e+001,-1.40877477867775e+000
2.21309470960560e+003,-2.57061857554937e+001,-1.41219082171961e+000
2.21819641980018e+003,-2.57120923475422e+001,-1.41561608860901e+000
2.22330989065136e+003,-2.57180307009644e+001,-1.41905061244687e+000
2.22843514927026e+003,-2.57240010105538e+001,-1.42249442652818e+000
2.23357222283049e+003,-2.57300034725547e+001,-1.42594756434471e+000
2.23872113856830e+003,-2.57360382846760e+001,-1.42941005958627e+000
2.24388192378272e+003,-2.57421056461050e+001,-1.43288194614296e+000
2.24905460583574e+003,-2.57482057575210e+001,-1.43636325810680e+000
2.25423921215239e+003,-2.57543388211096e+001,-1.43985402977414e+000
2.25943577022093e+003,-2.57605050405767e+001,-1.44335429564699e+000
2.26464430759302e+003,-2.57667046211634e+001,-1.44686409043559e+000
2.26986485188378e+003,-2.57729377696600e+001,-1.45038344905984e+000
2.27509743077203e+003,-2.57792046944211e+001,-1.45391240665187e+000
2.28034207200037e+003,-2.57855056053803e+001,-1.45745099855765e+000
2.28559880337539e+003,-2.57918407140656e+001,-1.46099926033976e+000
2.29086765276773e+003,-2.57982102336143e+001,-1.46455722777845e+000
2.29614864811232e+003,-2.58046143787886e+001,-1.46812493687490e+000
2.30144181740846e+003,-2.58110533659916e+001,-1.47170242385255e+000
2.30674718872002e+003,-2.58175274132824e+001,-1.47528972515984e+000
2.31206479017555e+003,-2.58240367403929e+001,-1.47888687747215e+000
2.31739464996843e+003,-2.58305815687433e+001,-1.48249391769399e+000
2.32273679635706e+003,-2.58371621214592e+001,-1.48611088296181e+000
2.32809125766496e+003,-2.58437786233875e+001,-1.48973781064574e+000
2.33345806228096e+003,-2.58504313011140e+001,-1.49337473835216e+000
2.33883723865931e+003,-2.58571203829794e+001,-1.49702170392612e+000
2.34422881531987e+003,-2.58638460990977e+001,-1.50067874545403e+000
2.34963282084826e+003,-2.58706086813727e+001,-1.50434590126529e+000
2.35504928389596e+003,-2.58774083635161e+001,-1.50802320993561e+000
2.36047823318053e+003,-2.58842453810651e+001,-1.51171071028939e+000
2.36591969748571e+003,-2.58911199714007e+001,-1.51540844140180e+000
2.37137370566161e+003,-2.58980323737660e+001,-1.51911644260182e+000
2.37684028662483e+003,-2.59049828292846e+001,-1.52283475347472e+000
2.38231946935864e+003,-2.59119715809793e+001,-1.52656341386486e+000
2.38781128291313e+003,-2.59189988737913e+001,-1.53030246387801e+000
2.39331575640534e+003,-2.59260649545995e+001,-1.53405194388455e+000
2.39883291901944e+003,-2.59331700722395e+001,-1.53781189452190e+000
2.40436280000688e+003,-2.59403144775239e+001,-1.54158235669766e+000
2.40990542868654e+003,-2.59474984232617e+001,-1.54536337159209e+000
2.41546083444489e+003,-2.59547221642790e+001,-1.54915498066116e+000
2.42102904673613e+003,-2.59619859574392e+001,-1.55295722563965e+000
2.42661009508236e+003,-2.59692900616639e+001,-1.55677014854411e+000
2.43220400907376e+003,-2.59766347379536e+001,-1.56059379167538e+000
2.43781081836870e+003,-2.59840202494092e+001,-1.56442819762241e+000
2.44343055269392e+003,-2.59914468612536e+001,-1.56827340926477e+000
2.44906324184469e+003,-2.59989148408532e+001,-1.57212946977613e+000
2.45470891568498e+003,-2.60064244577401e+001,-1.57599642262725e+000
2.46036760414758e+003,-2.60139759836348e+001,-1.57987431158959e+000
2.46603933723429e+003,-2.60215696924682e+001,-1.58376318073779e+000
2.47172414501608e+003,-2.60292058604053e+001,-1.58766307445434e+000
2.47742205763323e+003,-2.60368847658678e+001,-1.59157403743138e+000
2.48313310529552e+003,-2.60446066895579e+001,-1.59549611467550e+000
2.48885731828234e+003,-2.60523719144824e+001,-1.59942935151029e+000
2.49459472694290e+003,-2.60601807259763e+001,-1.60337379358069e+000
2.50034536169638e+003,-2.60680334117277e+001,-1.60732948685559e+000
