f,mag,pha
1.09647819614318e+003,7.17584590451672e+001,-1.60079535764698e+000
1.09900583943252e+003,7.17584134679374e+001,-1.60446398602132e+000
1.10153930954141e+003,7.17583676827344e+001,-1.60814092312434e+000
1.10407861990207e+003,7.17583216886203e+001,-1.61182618709630e+000
1.10662378397766e+003,7.17582754846530e+001,-1.61551979611242e+000
1.10917481526240e+003,7.17582290698863e+001,-1.61922176838295e+000
1.11173172728159e+003,7.17581824433697e+001,-1.62293212215314e+000
1.11429453359173e+003,7.17581356041487e+001,-1.62665087570331e+000
1.11686324778056e+003,7.17580885512646e+001,-1.63037804734891e+000
1.11943788346715e+003,7.17580412837542e+001,-1.63411365544050e+000
1.12201845430196e+003,7.17579938006505e+001,-1.63785771836382e+000
1.12460497396692e+003,7.17579461009819e+001,-1.64161025453982e+000
1.12719745617551e+003,7.17578981837726e+001,-1.64537128242467e+000
1.12979591467279e+003,7.17578500480427e+001,-1.64914082050983e+000
1.13240036323555e+003,7.17578016928077e+001,-1.65291888732206e+000
1.13501081567231e+003,7.17577531170791e+001,-1.65670550142345e+000
1.13762728582343e+003,7.17577043198639e+001,-1.66050068141147e+000
1.14024978756117e+003,7.17576553001646e+001,-1.66430444591897e+000
1.14287833478977e+003,7.17576060569796e+001,-1.66811681361427e+000
1.14551294144553e+003,7.17575565893027e+001,-1.67193780320112e+000
1.14815362149688e+003,7.17575068961234e+001,-1.67576743341878e+000
1.15080038894443e+003,7.17574569764267e+001,-1.67960572304206e+000
1.15345325782109e+003,7.17574068291932e+001,-1.68345269088129e+000
1.15611224219210e+003,7.17573564533990e+001,-1.68730835578242e+000
1.15877735615512e+003,7.17573058480157e+001,-1.69117273662702e+000
1.16144861384034e+003,7.17572550120105e+001,-1.69504585233229e+000
1.16412602941049e+003,7.17572039443459e+001,-1.69892772185113e+000
1.16680961706096e+003,7.17571526439801e+001,-1.70281836417215e+000
1.16949939101987e+003,7.17571011098664e+001,-1.70671779831969e+000
1.17219536554813e+003,7.17570493409539e+001,-1.71062604335387e+000
1.17489755493953e+003,7.17569973361868e+001,-1.71454311837062e+000
1.17760597352080e+003,7.17569450945048e+001,-1.71846904250167e+000
1.18032063565173e+003,7.17568926148431e+001,-1.72240383491462e+000
1.18304155572516e+003,7.17568398961320e+001,-1.72634751481296e+000
1.18576874816716e+003,7.17567869372972e+001,-1.73030010143608e+000
1.18850222743701e+003,7.17567337372598e+001,-1.73426161405933e+000
1.19124200802737e+003,7.17566802949361e+001,-1.73823207199400e+000
1.19398810446427e+003,7.17566266092377e+001,-1.74221149458740e+000
1.19674053130724e+003,7.17565726790716e+001,-1.74619990122283e+000
1.19949930314937e+003,7.17565185033396e+001,-1.75019731131968e+000
1.20226443461741e+003,7.17564640809391e+001,-1.75420374433337e+000
1.20503594037179e+003,7.17564094107627e+001,-1.75821921975544e+000
1.20781383510678e+003,7.17563544916979e+001,-1.76224375711356e+000
1.21059813355048e+003,7.17562993226275e+001,-1.76627737597154e+000
1.21338885046497e+003,7.17562439024294e+001,-1.77032009592937e+000
1.21618600064636e+003,7.17561882299767e+001,-1.77437193662323e+000
1.21898959892486e+003,7.17561323041375e+001,-1.77843291772553e+000
1.22179966016487e+003,7.17560761237751e+001,-1.78250305894493e+000
1.22461619926504e+003,7.17560196877475e+001,-1.78658238002636e+000
1.22743923115840e+003,7.17559629949082e+001,-1.79067090075104e+000
1.23026877081238e+003,7.17559060441054e+001,-1.79476864093651e+000
1.23310483322890e+003,7.17558488341824e+001,-1.79887562043664e+000
1.23594743344450e+003,7.17557913639774e+001,-1.80299185914169e+000
1.23879658653036e+003,7.17557336323236e+001,-1.80711737697828e+000
1.24165230759241e+003,7.17556756380491e+001,-1.81125219390943e+000
1.24451461177138e+003,7.17556173799770e+001,-1.81539632993461e+000
1.24738351424294e+003,7.17555588569252e+001,-1.81954980508972e+000
1.25025903021771e+003,7.17555000677065e+001,-1.82371263944714e+000
1.25314117494141e+003,7.17554410111284e+001,-1.82788485311573e+000
1.25602996369487e+003,7.17553816859935e+001,-1.83206646624086e+000
1.25892541179416e+003,7.17553220910990e+001,-1.83625749900444e+000
1.26182753459066e+003,7.17552622252369e+001,-1.84045797162491e+000
1.26473634747115e+003,7.17552020871941e+001,-1.84466790435728e+000
1.26765186585784e+003,7.17551416757520e+001,-1.84888731749316e+000
1.27057410520854e+003,7.17550809896870e+001,-1.85311623136073e+000
1.27350308101666e+003,7.17550200277700e+001,-1.85735466632483e+000
1.27643880881134e+003,7.17549587887666e+001,-1.86160264278690e+000
1.27938130415752e+003,7.17548972714372e+001,-1.86586018118507e+000
1.28233058265601e+003,7.17548354745366e+001,-1.87012730199410e+000
1.28528665994361e+003,7.17547733968144e+001,-1.87440402572548e+000
1.28824955169313e+003,7.17547110370147e+001,-1.87869037292737e+000
1.29121927361353e+003,7.17546483938762e+001,-1.88298636418466e+000
1.29419584144998e+003,7.17545854661322e+001,-1.88729202011897e+000
1.29717927098395e+003,7.17545222525104e+001,-1.89160736138868e+000
1.30016957803328e+003,7.17544587517331e+001,-1.89593240868891e+000
1.30316677845229e+003,7.17543949625171e+001,-1.90026718275157e+000
1.30617088813183e+003,7.17543308835735e+001,-1.90461170434535e+000
1.30918192299940e+003,7.17542665136080e+001,-1.90896599427575e+000
1.31219989901920e+003,7.17542018513207e+001,-1.91333007338507e+000
1.31522483219223e+003,7.17541368954060e+001,-1.91770396255246e+000
1.31825673855640e+003,7.17540716445528e+001,-1.92208768269389e+000
1.32129563418657e+003,7.17540060974442e+001,-1.92648125476217e+000
1.32434153519466e+003,7.17539402527577e+001,-1.93088469974699e+000
1.32739445772973e+003,7.17538741091651e+001,-1.93529803867489e+000
1.33045441797808e+003,7.17538076653325e+001,-1.93972129260932e+000
1.33352143216332e+003,7.17537409199203e+001,-1.94415448265057e+000
1.33659551654643e+003,7.17536738715830e+001,-1.94859762993588e+000
1.33967668742593e+003,7.17536065189694e+001,-1.95305075563935e+000
1.34276496113786e+003,7.17535388607225e+001,-1.95751388097204e+000
1.34586035405594e+003,7.17534708954794e+001,-1.96198702718190e+000
1.34896288259165e+003,7.17534026218713e+001,-1.96647021555382e+000
1.35207256319427e+003,7.17533340385238e+001,-1.97096346740961e+000
1.35518941235103e+003,7.17532651440562e+001,-1.97546680410806e+000
1.35831344658715e+003,7.17531959370822e+001,-1.97998024704486e+000
1.36144468246594e+003,7.17531264162094e+001,-1.98450381765270e+000
1.36458313658892e+003,7.17530565800394e+001,-1.98903753740119e+000
1.36772882559584e+003,7.17529864271678e+001,-1.99358142779691e+000
1.37088176616484e+003,7.17529159561844e+001,-1.99813551038343e+000
1.37404197501251e+003,7.17528451656726e+001,-2.00269980674127e+000
1.37720946889394e+003,7.17527740542099e+001,-2.00727433848791e+000
1.38038426460288e+003,7.17527026203679e+001,-2.01185912727782e+000
1.38356637897177e+003,7.17526308627117e+001,-2.01645419480245e+000
1.38675582887188e+003,7.17525587798007e+001,-2.02105956279023e+000
1.38995263121334e+003,7.17524863701876e+001,-2.02567525300654e+000
1.39315680294529e+003,7.17524136324195e+001,-2.03030128725376e+000
1.39636836105593e+003,7.17523405650368e+001,-2.03493768737125e+000
1.39958732257261e+003,7.17522671665739e+001,-2.03958447523535e+000
1.40281370456195e+003,7.17521934355589e+001,-2.04424167275935e+000
1.40604752412990e+003,7.17521193705137e+001,-2.04890930189354e+000
1.40928879842186e+003,7.17520449699537e+001,-2.05358738462518e+000
1.41253754462274e+003,7.17519702323881e+001,-2.05827594297848e+000
1.41579377995707e+003,7.17518951563197e+001,-2.06297499901462e+000
1.41905752168908e+003,7.17518197402449e+001,-2.06768457483177e+000
1.42232878712281e+003,7.17517439826538e+001,-2.07240469256501e+000
1.42560759360218e+003,7.17516678820298e+001,-2.07713537438641e+000
1.42889395851109e+003,7.17515914368503e+001,-2.08187664250496e+000
1.43218789927353e+003,7.17515146455857e+001,-2.08662851916660e+000
1.43548943335364e+003,7.17514375067002e+001,-2.09139102665420e+000
1.43879857825583e+003,7.17513600186515e+001,-2.09616418728757e+000
1.44211535152486e+003,7.17512821798905e+001,-2.10094802342339e+000
1.44543977074592e+003,7.17512039888617e+001,-2.10574255745531e+000
1.44877185354475e+003,7.17511254440029e+001,-2.11054781181383e+000
1.45211161758773e+003,7.17510465437454e+001,-2.11536380896635e+000
1.45545908058195e+003,7.17509672865137e+001,-2.12019057141718e+000
1.45881426027534e+003,7.17508876707256e+001,-2.12502812170746e+000
1.46217717445671e+003,7.17508076947923e+001,-2.12987648241519e+000
1.46554784095590e+003,7.17507273571183e+001,-2.13473567615523e+000
1.46892627764385e+003,7.17506466561011e+001,-2.13960572557926e+000
1.47231250243271e+003,7.17505655901317e+001,-2.14448665337577e+000
1.47570653327588e+003,7.17504841575940e+001,-2.14937848227008e+000
1.47910838816819e+003,7.17504023568653e+001,-2.15428123502427e+000
1.48251808514594e+003,7.17503201863158e+001,-2.15919493443719e+000
1.48593564228699e+003,7.17502376443092e+001,-2.16411960334448e+000
1.48936107771090e+003,7.17501547292017e+001,-2.16905526461849e+000
1.49279440957898e+003,7.17500714393431e+001,-2.17400194116831e+000
1.49623565609442e+003,7.17499877730760e+001,-2.17895965593971e+000
1.49968483550236e+003,7.17499037287359e+001,-2.18392843191516e+000
1.50314196609001e+003,7.17498193046514e+001,-2.18890829211382e+000
1.50660706618673e+003,7.17497344991441e+001,-2.19389925959147e+000
1.51008015416413e+003,7.17496493105284e+001,-2.19890135744050e+000
1.51356124843619e+003,7.17495637371115e+001,-2.20391460878995e+000
1.51705036745932e+003,7.17494777771939e+001,-2.20893903680541e+000
1.52054752973248e+003,7.17493914290684e+001,-2.21397466468904e+000
1.52405275379728e+003,7.17493046910210e+001,-2.21902151567953e+000
1.52756605823806e+003,7.17492175613303e+001,-2.22407961305209e+000
1.53108746168201e+003,7.17491300382677e+001,-2.22914898011841e+000
1.53461698279928e+003,7.17490421200974e+001,-2.23422964022665e+000
1.53815464030302e+003,7.17489538050761e+001,-2.23932161676141e+000
1.54170045294954e+003,7.17488650914535e+001,-2.24442493314367e+000
1.54525443953840e+003,7.17487759774717e+001,-2.24953961283083e+000
1.54881661891247e+003,7.17486864613656e+001,-2.25466567931661e+000
1.55238700995807e+003,7.17485965413624e+001,-2.25980315613108e+000
1.55596563160506e+003,7.17485062156821e+001,-2.26495206684058e+000
1.55955250282694e+003,7.17484154825374e+001,-2.27011243504773e+000
1.56314764264094e+003,7.17483243401331e+001,-2.27528428439137e+000
1.56675107010813e+003,7.17482327866668e+001,-2.28046763854654e+000
1.57036280433354e+003,7.17481408203285e+001,-2.28566252122446e+000
1.57398286446620e+003,7.17480484393004e+001,-2.29086895617247e+000
1.57761126969933e+003,7.17479556417575e+001,-2.29608696717401e+000
1.58124803927037e+003,7.17478624258669e+001,-2.30131657804857e+000
1.58489319246110e+003,7.17477687897880e+001,-2.30655781265170e+000
1.58854674859776e+003,7.17476747316727e+001,-2.31181069487491e+000
1.59220872705115e+003,7.17475802496651e+001,-2.31707524864567e+000
1.59587914723672e+003,7.17474853419016e+001,-2.32235149792737e+000
1.59955802861465e+003,7.17473900065107e+001,-2.32763946671928e+000
1.60324539069002e+003,7.17472942416133e+001,-2.33293917905648e+000
1.60694125301286e+003,7.17471980453224e+001,-2.33825065900987e+000
1.61064563517825e+003,7.17471014157430e+001,-2.34357393068608e+000
1.61435855682647e+003,7.17470043509724e+001,-2.34890901822748e+000
1.61808003764305e+003,7.17469068490999e+001,-2.35425594581207e+000
1.62181009735891e+003,7.17468089082069e+001,-2.35961473765351e+000
1.62554875575047e+003,7.17467105263669e+001,-2.36498541800100e+000
1.62929603263970e+003,7.17466117016452e+001,-2.37036801113929e+000
1.63305194789432e+003,7.17465124320992e+001,-2.37576254138862e+000
1.63681652142779e+003,7.17464127157783e+001,-2.38116903310466e+000
1.64058977319952e+003,7.17463125507236e+001,-2.38658751067847e+000
1.64437172321491e+003,7.17462119349684e+001,-2.39201799853644e+000
1.64816239152549e+003,7.17461108665376e+001,-2.39746052114027e+000
1.65196179822900e+003,7.17460093434481e+001,-2.40291510298687e+000
1.65576996346951e+003,7.17459073637083e+001,-2.40838176860837e+000
1.65958690743754e+003,7.17458049253187e+001,-2.41386054257200e+000
1.66341265037015e+003,7.17457020262715e+001,-2.41935144948009e+000
1.66724721255104e+003,7.17455986645504e+001,-2.42485451396999e+000
1.67109061431069e+003,7.17454948381308e+001,-2.43036976071401e+000
1.67494287602642e+003,7.17453905449801e+001,-2.43589721441940e+000
1.67880401812254e+003,7.17452857830569e+001,-2.44143689982823e+000
1.68267406107045e+003,7.17451805503115e+001,-2.44698884171739e+000
1.68655302538872e+003,7.17450748446860e+001,-2.45255306489850e+000
1.69044093164324e+003,7.17449686641137e+001,-2.45812959421787e+000
1.69433780044731e+003,7.17448620065195e+001,-2.46371845455639e+000
1.69824365246172e+003,7.17447548698198e+001,-2.46931967082955e+000
1.70215850839493e+003,7.17446472519226e+001,-2.47493326798730e+000
1.70608238900310e+003,7.17445391507271e+001,-2.48055927101403e+000
1.71001531509027e+003,7.17444305641237e+001,-2.48619770492850e+000
1.71395730750840e+003,7.17443214899947e+001,-2.49184859478374e+000
1.71790838715757e+003,7.17442119262132e+001,-2.49751196566703e+000
1.72186857498598e+003,7.17441018706437e+001,-2.50318784269980e+000
1.72583789199018e+003,7.17439913211423e+001,-2.50887625103758e+000
1.72981635921508e+003,7.17438802755558e+001,-2.51457721586992e+000
1.73380399775412e+003,7.17437687317226e+001,-2.52029076242033e+000
1.73780082874935e+003,7.17436566874720e+001,-2.52601691594617e+000
1.74180687339159e+003,7.17435441406246e+001,-2.53175570173863e+000
1.74582215292048e+003,7.17434310889921e+001,-2.53750714512264e+000
1.74984668862463e+003,7.17433175303771e+001,-2.54327127145676e+000
1.75388050184174e+003,7.17432034625734e+001,-2.54904810613314e+000
1.75792361395867e+003,7.17430888833659e+001,-2.55483767457745e+000
1.76197604641161e+003,7.17429737905301e+001,-2.56064000224876e+000
1.76603782068614e+003,7.17428581818329e+001,-2.56645511463951e+000
1.77010895831740e+003,7.17427420550318e+001,-2.57228303727539e+000
1.77418948089014e+003,7.17426254078753e+001,-2.57812379571526e+000
1.77827941003890e+003,7.17425082381027e+001,-2.58397741555113e+000
1.78237876744807e+003,7.17423905434442e+001,-2.58984392240797e+000
1.78648757485203e+003,7.17422723216208e+001,-2.59572334194372e+000
1.79060585403527e+003,7.17421535703442e+001,-2.60161569984915e+000
1.79473362683250e+003,7.17420342873167e+001,-2.60752102184781e+000
1.79887091512876e+003,7.17419144702316e+001,-2.61343933369590e+000
1.80301774085954e+003,7.17417941167726e+001,-2.61937066118222e+000
1.80717412601090e+003,7.17416732246142e+001,-2.62531503012804e+000
1.81134009261958e+003,7.17415517914213e+001,-2.63127246638706e+000
1.81551566277311e+003,7.17414298148496e+001,-2.63724299584527e+000
1.81970085860996e+003,7.17413072925451e+001,-2.64322664442088e+000
1.82389570231961e+003,7.17411842221447e+001,-2.64922343806423e+000
1.82810021614272e+003,7.17410606012752e+001,-2.65523340275766e+000
1.83231442237119e+003,7.17409364275543e+001,-2.66125656451546e+000
1.83653834334832e+003,7.17408116985900e+001,-2.66729294938374e+000
1.84077200146893e+003,7.17406864119805e+001,-2.67334258344034e+000
1.84501541917945e+003,7.17405605653146e+001,-2.67940549279473e+000
1.84926861897805e+003,7.17404341561713e+001,-2.68548170358790e+000
1.85353162341478e+003,7.17403071821197e+001,-2.69157124199227e+000
1.85780445509167e+003,7.17401796407195e+001,-2.69767413421158e+000
1.86208713666284e+003,7.17400515295203e+001,-2.70379040648078e+000
1.86637969083464e+003,7.17399228460621e+001,-2.70992008506593e+000
1.87068214036577e+003,7.17397935878749e+001,-2.71606319626408e+000
1.87499450806739e+003,7.17396637524789e+001,-2.72221976640317e+000
1.87931681680324e+003,7.17395333373844e+001,-2.72838982184194e+000
1.88364908948977e+003,7.17394023400918e+001,-2.73457338896977e+000
1.88799134909627e+003,7.17392707580913e+001,-2.74077049420661e+000
1.89234361864495e+003,7.17391385888632e+001,-2.74698116400284e+000
1.89670592121112e+003,7.17390058298780e+001,-2.75320542483919e+000
1.90107827992327e+003,7.17388724785957e+001,-2.75944330322655e+000
1.90546071796322e+003,7.17387385324665e+001,-2.76569482570595e+000
1.90985325856621e+003,7.17386039889304e+001,-2.77196001884836e+000
1.91425592502106e+003,7.17384688454170e+001,-2.77823890925461e+000
1.91866874067026e+003,7.17383330993461e+001,-2.78453152355525e+000
1.92309172891013e+003,7.17381967481269e+001,-2.79083788841044e+000
1.92752491319091e+003,7.17380597891584e+001,-2.79715803050982e+000
1.93196831701689e+003,7.17379222198295e+001,-2.80349197657239e+000
1.93642196394658e+003,7.17377840375186e+001,-2.80983975334637e+000
1.94088587759275e+003,7.17376452395936e+001,-2.81620138760907e+000
1.94536008162263e+003,7.17375058234123e+001,-2.82257690616677e+000
1.94984459975802e+003,7.17373657863217e+001,-2.82896633585461e+000
1.95433945577536e+003,7.17372251256587e+001,-2.83536970353640e+000
1.95884467350596e+003,7.17370838387495e+001,-2.84178703610454e+000
1.96336027683602e+003,7.17369419229097e+001,-2.84821836047987e+000
1.96788628970681e+003,7.17367993754444e+001,-2.85466370361150e+000
1.97242273611482e+003,7.17366561936482e+001,-2.86112309247673e+000
1.97696964011183e+003,7.17365123748049e+001,-2.86759655408086e+000
1.98152702580507e+003,7.17363679161877e+001,-2.87408411545709e+000
1.98609491735734e+003,7.17362228150591e+001,-2.88058580366632e+000
1.99067333898715e+003,7.17360770686708e+001,-2.88710164579708e+000
1.99526231496885e+003,7.17359306742639e+001,-2.89363166896533e+000
1.99986186963271e+003,7.17357836290685e+001,-2.90017590031433e+000
2.00447202736513e+003,7.17356359303040e+001,-2.90673436701449e+000
2.00909281260870e+003,7.17354875751788e+001,-2.91330709626323e+000
2.01372424986236e+003,7.17353385608905e+001,-2.91989411528483e+000
2.01836636368153e+003,7.17351888846257e+001,-2.92649545133024e+000
2.02301917867824e+003,7.17350385435601e+001,-2.93311113167698e+000
2.02768271952125e+003,7.17348875348584e+001,-2.93974118362896e+000
2.03235701093619e+003,7.17347358556741e+001,-2.94638563451631e+000
2.03704207770568e+003,7.17345835031499e+001,-2.95304451169524e+000
2.04173794466950e+003,7.17344304744171e+001,-2.95971784254786e+000
2.04644463672464e+003,7.17342767665961e+001,-2.96640565448207e+000
2.05116217882553e+003,7.17341223767960e+001,-2.97310797493133e+000
2.05589059598411e+003,7.17339673021147e+001,-2.97982483135451e+000
2.06062991326997e+003,7.17338115396390e+001,-2.98655625123579e+000
2.06538015581049e+003,7.17336550864441e+001,-2.99330226208439e+000
2.07014134879101e+003,7.17334979395944e+001,-3.00006289143449e+000
2.07491351745487e+003,7.17333400961425e+001,-3.00683816684499e+000
2.07969668710366e+003,7.17331815531298e+001,-3.01362811589940e+000
2.08449088309725e+003,7.17330223075864e+001,-3.02043276620561e+000
2.08929613085400e+003,7.17328623565308e+001,-3.02725214539575e+000
2.09411245585086e+003,7.17327016969701e+001,-3.03408628112601e+000
2.09893988362349e+003,7.17325403258999e+001,-3.04093520107645e+000
2.10377843976644e+003,7.17323782403042e+001,-3.04779893295081e+000
2.10862814993325e+003,7.17322154371554e+001,-3.05467750447637e+000
2.11348903983661e+003,7.17320519134146e+001,-3.06157094340372e+000
2.11836113524846e+003,7.17318876660308e+001,-3.06847927750660e+000
2.12324446200018e+003,7.17317226919416e+001,-3.07540253458169e+000
2.12813904598267e+003,7.17315569880730e+001,-3.08234074244848e+000
2.13304491314654e+003,7.17313905513388e+001,-3.08929392894899e+000
2.13796208950219e+003,7.17312233786416e+001,-3.09626212194767e+000
2.14289060112002e+003,7.17310554668719e+001,-3.10324534933115e+000
2.14783047413050e+003,7.17308868129082e+001,-3.11024363900803e+000
2.15278173472433e+003,7.17307174136175e+001,-3.11725701890876e+000
2.15774440915263e+003,7.17305472658546e+001,-3.12428551698537e+000
2.16271852372698e+003,7.17303763664625e+001,-3.13132916121129e+000
2.16770410481966e+003,7.17302047122721e+001,-3.13838797958116e+000
2.17270117886370e+003,7.17300323001025e+001,-3.14546200011063e+000
2.17770977235312e+003,7.17298591267606e+001,-3.15255125083613e+000
2.18272991184296e+003,7.17296851890413e+001,-3.15965575981469e+000
2.18776162394951e+003,7.17295104837273e+001,-3.16677555512369e+000
2.19280493535041e+003,7.17293350075892e+001,-3.17391066486072e+000
2.19785987278478e+003,7.17291587573855e+001,-3.18106111714329e+000
2.20292646305342e+003,7.17289817298624e+001,-3.18822694010868e+000
2.20800473301886e+003,7.17288039217539e+001,-3.19540816191370e+000
2.21309470960560e+003,7.17286253297818e+001,-3.20260481073443e+000
2.21819641980018e+003,7.17284459506555e+001,-3.20981691476610e+000
2.22330989065136e+003,7.17282657810720e+001,-3.21704450222276e+000
2.22843514927026e+003,7.17280848177161e+001,-3.22428760133713e+000
2.23357222283049e+003,7.17279030572600e+001,-3.23154624036036e+000
2.23872113856830e+003,7.17277204963637e+001,-3.23882044756178e+000
2.24388192378272e+003,7.17275371316745e+001,-3.24611025122870e+000
2.24905460583574e+003,7.17273529598274e+001,-3.25341567966617e+000
2.25423921215239e+003,7.17271679774446e+001,-3.26073676119675e+000
2.25943577022093e+003,7.17269821811360e+001,-3.26807352416026e+000
2.26464430759302e+003,7.17267955674988e+001,-3.27542599691357e+000
2.26986485188378e+003,7.17266081331176e+001,-3.28279420783036e+000
2.27509743077203e+003,7.17264198745641e+001,-3.29017818530086e+000
2.28034207200037e+003,7.17262307883976e+001,-3.29757795773162e+000
2.28559880337539e+003,7.17260408711646e+001,-3.30499355354528e+000
2.29086765276773e+003,7.17258501193987e+001,-3.31242500118032e+000
2.29614864811232e+003,7.17256585296209e+001,-3.31987232909078e+000
2.30144181740846e+003,7.17254660983392e+001,-3.32733556574608e+000
2.30674718872002e+003,7.17252728220489e+001,-3.33481473963068e+000
2.31206479017555e+003,7.17250786972321e+001,-3.34230987924393e+000
2.31739464996843e+003,7.17248837203584e+001,-3.34982101309974e+000
2.32273679635706e+003,7.17246878878841e+001,-3.35734816972633e+000
2.32809125766496e+003,7.17244911962527e+001,-3.36489137766602e+000
2.33345806228096e+003,7.17242936418947e+001,-3.37245066547492e+000
2.33883723865931e+003,7.17240952212273e+001,-3.38002606172270e+000
2.34422881531987e+003,7.17238959306549e+001,-3.38761759499231e+000
2.34963282084826e+003,7.17236957665687e+001,-3.39522529387971e+000
2.35504928389596e+003,7.17234947253465e+001,-3.40284918699363e+000
2.36047823318053e+003,7.17232928033534e+001,-3.41048930295526e+000
2.36591969748571e+003,7.17230899969409e+001,-3.41814567039801e+000
2.37137370566161e+003,7.17228863024474e+001,-3.42581831796724e+000
2.37684028662483e+003,7.17226817161980e+001,-3.43350727431995e+000
2.38231946935864e+003,7.17224762345046e+001,-3.44121256812453e+000
2.38781128291313e+003,7.17222698536655e+001,-3.44893422806048e+000
2.39331575640534e+003,7.17220625699659e+001,-3.45667228281811e+000
2.39883291901944e+003,7.17218543796776e+001,-3.46442676109830e+000
2.40436280000688e+003,7.17216452790587e+001,-3.47219769161214e+000
2.40990542868654e+003,7.17214352643541e+001,-3.47998510308071e+000
2.41546083444489e+003,7.17212243317951e+001,-3.48778902423477e+000
2.42102904673613e+003,7.17210124775996e+001,-3.49560948381446e+000
2.42661009508236e+003,7.17207996979718e+001,-3.50344651056901e+000
2.43220400907376e+003,7.17205859891023e+001,-3.51130013325644e+000
2.43781081836870e+003,7.17203713471683e+001,-3.51917038064328e+000
2.44343055269392e+003,7.17201557683331e+001,-3.52705728150425e+000
2.44906324184469e+003,7.17199392487465e+001,-3.53496086462197e+000
2.45470891568498e+003,7.17197217845446e+001,-3.54288115878665e+000
2.46036760414758e+003,7.17195033718496e+001,-3.55081819279579e+000
2.46603933723429e+003,7.17192840067702e+001,-3.55877199545386e+000
2.47172414501608e+003,7.17190636854010e+001,-3.56674259557200e+000
2.47742205763323e+003,7.17188424038231e+001,-3.57473002196773e+000
2.48313310529552e+003,7.17186201581035e+001,-3.58273430346456e+000
2.48885731828234e+003,7.17183969442955e+001,-3.59075546889178e+000
2.49459472694290e+003,7.17181727584384e+001,-3.59879354708406e+000
2.50034536169638e+003,7.17179475965575e+001,-3.60684856688114e+000
2.50610925303206e+003,7.17177214546643e+001,-3.61492055712756e+000
2.51188643150953e+003,7.17174943287562e+001,-3.62300954667227e+000
2.51767692775880e+003,7.17172662148165e+001,-3.63111556436835e+000
2.52348077248052e+003,7.17170371088147e+001,-3.63923863907263e+000
2.52929799644609e+003,7.17168070067059e+001,-3.64737879964543e+000
2.53512863049785e+003,7.17165759044315e+001,-3.65553607495015e+000
2.54097270554925e+003,7.17163437979183e+001,-3.66371049385301e+000
2.54683025258499e+003,7.17161106830793e+001,-3.67190208522263e+000
2.55270130266119e+003,7.17158765558131e+001,-3.68011087792977e+000
2.55858588690559e+003,7.17156414120042e+001,-3.68833690084693e+000
2.56448403651766e+003,7.17154052475229e+001,-3.69658018284803e+000
2.57039578276881e+003,7.17151680582250e+001,-3.70484075280806e+000
