f,mag,pha
1.20226443461741e+003,-1.71344682713285e+001,9.18873336971253e+001
1.20503594037179e+003,-1.71143319493742e+001,9.18982444748222e+001
1.20781383510678e+003,-1.70941948870783e+001,9.19091648398801e+001
1.21059813355048e+003,-1.70740570815935e+001,9.19200948467425e+001
1.21338885046497e+003,-1.70539185300570e+001,9.19310345498810e+001
1.21618600064636e+003,-1.70337792295906e+001,9.19419840037963e+001
1.21898959892486e+003,-1.70136391773012e+001,9.19529432630181e+001
1.22179966016487e+003,-1.69934983702799e+001,9.19639123821050e+001
1.22461619926504e+003,-1.69733568056028e+001,9.19748914156448e+001
1.22743923115840e+003,-1.69532144803300e+001,9.19858804182545e+001
1.23026877081238e+003,-1.69330713915065e+001,9.19968794445807e+001
1.23310483322890e+003,-1.69129275361614e+001,9.20078885492995e+001
1.23594743344450e+003,-1.68927829113084e+001,9.20189077871166e+001
1.23879658653036e+003,-1.68726375139452e+001,9.20299372127675e+001
1.24165230759241e+003,-1.68524913410538e+001,9.20409768810176e+001
1.24451461177138e+003,-1.68323443896006e+001,9.20520268466623e+001
1.24738351424294e+003,-1.68121966565358e+001,9.20630871645273e+001
1.25025903021771e+003,-1.67920481387937e+001,9.20741578894684e+001
1.25314117494141e+003,-1.67718988332928e+001,9.20852390763718e+001
1.25602996369487e+003,-1.67517487369353e+001,9.20963307801542e+001
1.25892541179416e+003,-1.67315978466073e+001,9.21074330557631e+001
1.26182753459066e+003,-1.67114461591788e+001,9.21185459581763e+001
1.26473634747115e+003,-1.66912936715035e+001,9.21296695424029e+001
1.26765186585784e+003,-1.66711403804186e+001,9.21408038634826e+001
1.27057410520854e+003,-1.66509862827453e+001,9.21519489764863e+001
1.27350308101666e+003,-1.66308313752881e+001,9.21631049365161e+001
1.27643880881134e+003,-1.66106756548350e+001,9.21742717987052e+001
1.27938130415752e+003,-1.65905191181575e+001,9.21854496182185e+001
1.28233058265601e+003,-1.65703617620104e+001,9.21966384502521e+001
1.28528665994361e+003,-1.65502035831320e+001,9.22078383500338e+001
1.28824955169313e+003,-1.65300445782437e+001,9.22190493728231e+001
1.29121927361353e+003,-1.65098847440501e+001,9.22302715739112e+001
1.29419584144998e+003,-1.64897240772388e+001,9.22415050086215e+001
1.29717927098395e+003,-1.64695625744808e+001,9.22527497323090e+001
1.30016957803328e+003,-1.64494002324297e+001,9.22640058003611e+001
1.30316677845229e+003,-1.64292370477223e+001,9.22752732681974e+001
1.30617088813183e+003,-1.64090730169782e+001,9.22865521912695e+001
1.30918192299940e+003,-1.63889081367997e+001,9.22978426250619e+001
1.31219989901920e+003,-1.63687424037720e+001,9.23091446250912e+001
1.31522483219223e+003,-1.63485758144629e+001,9.23204582469066e+001
1.31825673855640e+003,-1.63284083654226e+001,9.23317835460903e+001
1.32129563418657e+003,-1.63082400531842e+001,9.23431205782569e+001
1.32434153519466e+003,-1.62880708742631e+001,9.23544693990542e+001
1.32739445772973e+003,-1.62679008251570e+001,9.23658300641628e+001
1.33045441797808e+003,-1.62477299023460e+001,9.23772026292963e+001
1.33352143216332e+003,-1.62275581022927e+001,9.23885871502015e+001
1.33659551654643e+003,-1.62073854214415e+001,9.23999836826585e+001
1.33967668742593e+003,-1.61872118562191e+001,9.24113922824806e+001
1.34276496113786e+003,-1.61670374030345e+001,9.24228130055145e+001
1.34586035405594e+003,-1.61468620582784e+001,9.24342459076405e+001
1.34896288259165e+003,-1.61266858183234e+001,9.24456910447724e+001
1.35207256319427e+003,-1.61065086795243e+001,9.24571484728575e+001
1.35518941235103e+003,-1.60863306382173e+001,9.24686182478770e+001
1.35831344658715e+003,-1.60661516907205e+001,9.24801004258459e+001
1.36144468246594e+003,-1.60459718333337e+001,9.24915950628130e+001
1.36458313658892e+003,-1.60257910623381e+001,9.25031022148611e+001
1.36772882559584e+003,-1.60056093739966e+001,9.25146219381069e+001
1.37088176616484e+003,-1.59854267645534e+001,9.25261542887015e+001
1.37404197501251e+003,-1.59652432302341e+001,9.25376993228299e+001
1.37720946889394e+003,-1.59450587672456e+001,9.25492570967115e+001
1.38038426460288e+003,-1.59248733717760e+001,9.25608276665999e+001
1.38356637897177e+003,-1.59046870399946e+001,9.25724110887832e+001
1.38675582887188e+003,-1.58844997680517e+001,9.25840074195839e+001
1.38995263121334e+003,-1.58643115520786e+001,9.25956167153590e+001
1.39315680294529e+003,-1.58441223881877e+001,9.26072390325002e+001
1.39636836105593e+003,-1.58239322724719e+001,9.26188744274336e+001
1.39958732257261e+003,-1.58037412010052e+001,9.26305229566203e+001
1.40281370456195e+003,-1.57835491698422e+001,9.26421846765559e+001
1.40604752412990e+003,-1.57633561750181e+001,9.26538596437712e+001
1.40928879842186e+003,-1.57431622125487e+001,9.26655479148314e+001
1.41253754462274e+003,-1.57229672784302e+001,9.26772495463371e+001
1.41579377995707e+003,-1.57027713686392e+001,9.26889645949236e+001
1.41905752168908e+003,-1.56825744791328e+001,9.27006931172614e+001
1.42232878712281e+003,-1.56623766058481e+001,9.27124351700561e+001
1.42560759360218e+003,-1.56421777447026e+001,9.27241908100483e+001
1.42889395851109e+003,-1.56219778915938e+001,9.27359600940140e+001
1.43218789927353e+003,-1.56017770423991e+001,9.27477430787645e+001
1.43548943335364e+003,-1.55815751929760e+001,9.27595398211461e+001
1.43879857825583e+003,-1.55613723391618e+001,9.27713503780407e+001
1.44211535152486e+003,-1.55411684767737e+001,9.27831748063655e+001
1.44543977074592e+003,-1.55209636016083e+001,9.27950131630732e+001
1.44877185354475e+003,-1.55007577094421e+001,9.28068655051519e+001
1.45211161758773e+003,-1.54805507960312e+001,9.28187318896252e+001
1.45545908058195e+003,-1.54603428571108e+001,9.28306123735524e+001
1.45881426027534e+003,-1.54401338883959e+001,9.28425070140283e+001
1.46217717445671e+003,-1.54199238855805e+001,9.28544158681831e+001
1.46554784095590e+003,-1.53997128443380e+001,9.28663389931830e+001
1.46892627764385e+003,-1.53795007603208e+001,9.28782764462298e+001
1.47231250243271e+003,-1.53592876291605e+001,9.28902282845608e+001
1.47570653327588e+003,-1.53390734464677e+001,9.29021945654494e+001
1.47910838816819e+003,-1.53188582078317e+001,9.29141753462044e+001
1.48251808514594e+003,-1.52986419088207e+001,9.29261706841706e+001
1.48593564228699e+003,-1.52784245449818e+001,9.29381806367287e+001
1.48936107771090e+003,-1.52582061118405e+001,9.29502052612951e+001
1.49279440957898e+003,-1.52379866049010e+001,9.29622446153221e+001
1.49623565609442e+003,-1.52177660196459e+001,9.29742987562978e+001
1.49968483550236e+003,-1.51975443515363e+001,9.29863677417464e+001
1.50314196609001e+003,-1.51773215960115e+001,9.29984516292278e+001
1.50660706618673e+003,-1.51570977484891e+001,9.30105504763381e+001
1.51008015416413e+003,-1.51368728043648e+001,9.30226643407089e+001
1.51356124843619e+003,-1.51166467590123e+001,9.30347932800083e+001
1.51705036745932e+003,-1.50964196077834e+001,9.30469373519399e+001
1.52054752973248e+003,-1.50761913460077e+001,9.30590966142436e+001
1.52405275379728e+003,-1.50559619689926e+001,9.30712711246950e+001
1.52756605823806e+003,-1.50357314720231e+001,9.30834609411058e+001
1.53108746168201e+003,-1.50154998503621e+001,9.30956661213237e+001
1.53461698279928e+003,-1.49952670992498e+001,9.31078867232324e+001
1.53815464030302e+003,-1.49750332139037e+001,9.31201228047514e+001
1.54170045294954e+003,-1.49547981895191e+001,9.31323744238365e+001
1.54525443953840e+003,-1.49345620212682e+001,9.31446416384791e+001
1.54881661891247e+003,-1.49143247043004e+001,9.31569245067069e+001
1.55238700995807e+003,-1.48940862337424e+001,9.31692230865831e+001
1.55596563160506e+003,-1.48738466046977e+001,9.31815374362074e+001
1.55955250282694e+003,-1.48536058122467e+001,9.31938676137150e+001
1.56314764264094e+003,-1.48333638514467e+001,9.32062136772771e+001
1.56675107010813e+003,-1.48131207173317e+001,9.32185756851010e+001
1.57036280433354e+003,-1.47928764049123e+001,9.32309536954297e+001
1.57398286446620e+003,-1.47726309091757e+001,9.32433477665419e+001
1.57761126969933e+003,-1.47523842250854e+001,9.32557579567526e+001
1.58124803927037e+003,-1.47321363475814e+001,9.32681843244121e+001
1.58489319246110e+003,-1.47118872715800e+001,9.32806269279068e+001
1.58854674859776e+003,-1.46916369919733e+001,9.32930858256588e+001
1.59220872705115e+003,-1.46713855036300e+001,9.33055610761257e+001
1.59587914723672e+003,-1.46511328013943e+001,9.33180527378012e+001
1.59955802861465e+003,-1.46308788800867e+001,9.33305608692144e+001
1.60324539069002e+003,-1.46106237345031e+001,9.33430855289299e+001
1.60694125301286e+003,-1.45903673594153e+001,9.33556267755483e+001
1.61064563517825e+003,-1.45701097495706e+001,9.33681846677053e+001
1.61435855682647e+003,-1.45498508996920e+001,9.33807592640723e+001
1.61808003764305e+003,-1.45295908044777e+001,9.33933506233561e+001
1.62181009735891e+003,-1.45093294586011e+001,9.34059588042991e+001
1.62554875575047e+003,-1.44890668567112e+001,9.34185838656789e+001
1.62929603263970e+003,-1.44688029934317e+001,9.34312258663083e+001
1.63305194789432e+003,-1.44485378633615e+001,9.34438848650356e+001
1.63681652142779e+003,-1.44282714610745e+001,9.34565609207441e+001
1.64058977319952e+003,-1.44080037811191e+001,9.34692540923523e+001
1.64437172321491e+003,-1.43877348180188e+001,9.34819644388139e+001
1.64816239152549e+003,-1.43674645662714e+001,9.34946920191175e+001
1.65196179822900e+003,-1.43471930203493e+001,9.35074368922867e+001
1.65576996346951e+003,-1.43269201746995e+001,9.35201991173800e+001
1.65958690743754e+003,-1.43066460237431e+001,9.35329787534907e+001
1.66341265037015e+003,-1.42863705618754e+001,9.35457758597468e+001
1.66724721255104e+003,-1.42660937834659e+001,9.35585904953111e+001
1.67109061431069e+003,-1.42458156828581e+001,9.35714227193810e+001
1.67494287602642e+003,-1.42255362543693e+001,9.35842725911883e+001
1.67880401812254e+003,-1.42052554922908e+001,9.35971401699994e+001
1.68267406107045e+003,-1.41849733908874e+001,9.36100255151149e+001
1.68655302538872e+003,-1.41646899443976e+001,9.36229286858698e+001
1.69044093164324e+003,-1.41444051470333e+001,9.36358497416333e+001
1.69433780044731e+003,-1.41241189929799e+001,9.36487887418086e+001
1.69824365246172e+003,-1.41038314763960e+001,9.36617457458331e+001
1.70215850839493e+003,-1.40835425914134e+001,9.36747208131780e+001
1.70608238900310e+003,-1.40632523321369e+001,9.36877140033481e+001
1.71001531509027e+003,-1.40429606926443e+001,9.37007253758825e+001
1.71395730750840e+003,-1.40226676669864e+001,9.37137549903532e+001
1.71790838715757e+003,-1.40023732491864e+001,9.37268029063664e+001
1.72186857498598e+003,-1.39820774332406e+001,9.37398691835612e+001
1.72583789199018e+003,-1.39617802131174e+001,9.37529538816102e+001
1.72981635921508e+003,-1.39414815827579e+001,9.37660570602193e+001
1.73380399775412e+003,-1.39211815360754e+001,9.37791787791273e+001
1.73780082874935e+003,-1.39008800669555e+001,9.37923190981060e+001
1.74180687339159e+003,-1.38805771692557e+001,9.38054780769601e+001
1.74582215292048e+003,-1.38602728368057e+001,9.38186557755269e+001
1.74984668862463e+003,-1.38399670634069e+001,9.38318522536764e+001
1.75388050184174e+003,-1.38196598428327e+001,9.38450675713111e+001
1.75792361395867e+003,-1.37993511688279e+001,9.38583017883657e+001
1.76197604641161e+003,-1.37790410351090e+001,9.38715549648072e+001
1.76603782068614e+003,-1.37587294353638e+001,9.38848271606345e+001
1.77010895831740e+003,-1.37384163632516e+001,9.38981184358788e+001
1.77418948089014e+003,-1.37181018124028e+001,9.39114288506027e+001
1.77827941003890e+003,-1.36977857764188e+001,9.39247584649006e+001
1.78237876744807e+003,-1.36774682488721e+001,9.39381073388985e+001
1.78648757485203e+003,-1.36571492233061e+001,9.39514755327535e+001
1.79060585403527e+003,-1.36368286932349e+001,9.39648631066542e+001
1.79473362683250e+003,-1.36165066521431e+001,9.39782701208199e+001
1.79887091512876e+003,-1.35961830934861e+001,9.39916966355011e+001
1.80301774085954e+003,-1.35758580106894e+001,9.40051427109789e+001
1.80717412601090e+003,-1.35555313971490e+001,9.40186084075648e+001
1.81134009261958e+003,-1.35352032462310e+001,9.40320937856010e+001
1.81551566277311e+003,-1.35148735512716e+001,9.40455989054597e+001
1.81970085860996e+003,-1.34945423055768e+001,9.40591238275433e+001
1.82389570231961e+003,-1.34742095024226e+001,9.40726686122838e+001
1.82810021614272e+003,-1.34538751350545e+001,9.40862333201434e+001
1.83231442237119e+003,-1.34335391966878e+001,9.40998180116133e+001
1.83653834334832e+003,-1.34132016805071e+001,9.41134227472143e+001
1.84077200146893e+003,-1.33928625796664e+001,9.41270475874963e+001
1.84501541917945e+003,-1.33725218872890e+001,9.41406925930382e+001
1.84926861897805e+003,-1.33521795964671e+001,9.41543578244475e+001
1.85353162341478e+003,-1.33318357002621e+001,9.41680433423606e+001
1.85780445509167e+003,-1.33114901917040e+001,9.41817492074418e+001
1.86208713666284e+003,-1.32911430637919e+001,9.41954754803840e+001
1.86637969083464e+003,-1.32707943094933e+001,9.42092222219078e+001
1.87068214036577e+003,-1.32504439217440e+001,9.42229894927616e+001
1.87499450806739e+003,-1.32300918934486e+001,9.42367773537214e+001
1.87931681680324e+003,-1.32097382174796e+001,9.42505858655905e+001
1.88364908948977e+003,-1.31893828866778e+001,9.42644150891992e+001
1.88799134909627e+003,-1.31690258938519e+001,9.42782650854049e+001
1.89234361864495e+003,-1.31486672317786e+001,9.42921359150914e+001
1.89670592121112e+003,-1.31283068932021e+001,9.43060276391690e+001
1.90107827992327e+003,-1.31079448708346e+001,9.43199403185744e+001
1.90546071796322e+003,-1.30875811573555e+001,9.43338740142699e+001
1.90985325856621e+003,-1.30672157454116e+001,9.43478287872439e+001
1.91425592502106e+003,-1.30468486276171e+001,9.43618046985100e+001
1.91866874067026e+003,-1.30264797965530e+001,9.43758018091071e+001
1.92309172891013e+003,-1.30061092447678e+001,9.43898201800992e+001
1.92752491319091e+003,-1.29857369647763e+001,9.44038598725749e+001
1.93196831701689e+003,-1.29653629490605e+001,9.44179209476472e+001
1.93642196394658e+003,-1.29449871900686e+001,9.44320034664535e+001
1.94088587759275e+003,-1.29246096802156e+001,9.44461074901551e+001
1.94536008162263e+003,-1.29042304118826e+001,9.44602330799370e+001
1.94984459975802e+003,-1.28838493774171e+001,9.44743802970075e+001
1.95433945577536e+003,-1.28634665691326e+001,9.44885492025981e+001
1.95884467350596e+003,-1.28430819793084e+001,9.45027398579631e+001
1.96336027683602e+003,-1.28226956001899e+001,9.45169523243797e+001
1.96788628970681e+003,-1.28023074239879e+001,9.45311866631469e+001
1.97242273611482e+003,-1.27819174428791e+001,9.45454429355862e+001
1.97696964011183e+003,-1.27615256490052e+001,9.45597212030403e+001
1.98152702580507e+003,-1.27411320344736e+001,9.45740215268738e+001
1.98609491735734e+003,-1.27207365913564e+001,9.45883439684722e+001
1.99067333898715e+003,-1.27003393116912e+001,9.46026885892417e+001
1.99526231496885e+003,-1.26799401874801e+001,9.46170554506093e+001
1.99986186963271e+003,-1.26595392106901e+001,9.46314446140219e+001
2.00447202736513e+003,-1.26391363732528e+001,9.46458561409464e+001
2.00909281260870e+003,-1.26187316670643e+001,9.46602900928694e+001
2.01372424986236e+003,-1.25983250839850e+001,9.46747465312966e+001
2.01836636368153e+003,-1.25779166158395e+001,9.46892255177526e+001
2.02301917867824e+003,-1.25575062544165e+001,9.47037271137806e+001
2.02768271952125e+003,-1.25370939914685e+001,9.47182513809421e+001
2.03235701093619e+003,-1.25166798187119e+001,9.47327983808163e+001
2.03704207770568e+003,-1.24962637278268e+001,9.47473681750004e+001
2.04173794466950e+003,-1.24758457104567e+001,9.47619608251084e+001
2.04644463672464e+003,-1.24554257582084e+001,9.47765763927713e+001
2.05116217882553e+003,-1.24350038626520e+001,9.47912149396366e+001
2.05589059598411e+003,-1.24145800153209e+001,9.48058765273681e+001
2.06062991326997e+003,-1.23941542077111e+001,9.48205612176451e+001
2.06538015581049e+003,-1.23737264312815e+001,9.48352690721626e+001
2.07014134879101e+003,-1.23532966774538e+001,9.48500001526305e+001
2.07491351745487e+003,-1.23328649376121e+001,9.48647545207734e+001
2.07969668710366e+003,-1.23124312031029e+001,9.48795322383302e+001
2.08449088309725e+003,-1.22919954652349e+001,9.48943333670537e+001
2.08929613085400e+003,-1.22715577152790e+001,9.49091579687102e+001
2.09411245585086e+003,-1.22511179444678e+001,9.49240061050791e+001
2.09893988362349e+003,-1.22306761439959e+001,9.49388778379525e+001
2.10377843976644e+003,-1.22102323050196e+001,9.49537732291351e+001
2.10862814993325e+003,-1.21897864186566e+001,9.49686923404431e+001
2.11348903983661e+003,-1.21693384759859e+001,9.49836352337044e+001
2.11836113524846e+003,-1.21488884680477e+001,9.49986019707580e+001
2.12324446200018e+003,-1.21284363858435e+001,9.50135926134537e+001
2.12813904598267e+003,-1.21079822203355e+001,9.50286072236511e+001
2.13304491314654e+003,-1.20875259624467e+001,9.50436458632202e+001
2.13796208950219e+003,-1.20670676030609e+001,9.50587085940399e+001
2.14289060112002e+003,-1.20466071330220e+001,9.50737954779982e+001
2.14783047413050e+003,-1.20261445431346e+001,9.50889065769917e+001
2.15278173472433e+003,-1.20056798241633e+001,9.51040419529249e+001
2.15774440915263e+003,-1.19852129668327e+001,9.51192016677100e+001
2.16271852372698e+003,-1.19647439618273e+001,9.51343857832662e+001
2.16770410481966e+003,-1.19442727997915e+001,9.51495943615195e+001
2.17270117886370e+003,-1.19237994713289e+001,9.51648274644021e+001
2.17770977235312e+003,-1.19033239670028e+001,9.51800851538518e+001
2.18272991184296e+003,-1.18828462773357e+001,9.51953674918118e+001
2.18776162394951e+003,-1.18623663928091e+001,9.52106745402301e+001
2.19280493535041e+003,-1.18418843038637e+001,9.52260063610587e+001
2.19785987278478e+003,-1.18214000008988e+001,9.52413630162538e+001
2.20292646305342e+003,-1.18009134742723e+001,9.52567445677746e+001
2.20800473301886e+003,-1.17804247143008e+001,9.52721510775833e+001
2.21309470960560e+003,-1.17599337112592e+001,9.52875826076441e+001
2.21819641980018e+003,-1.17394404553803e+001,9.53030392199233e+001
2.22330989065136e+003,-1.17189449368554e+001,9.53185209763883e+001
2.22843514927026e+003,-1.16984471458332e+001,9.53340279390071e+001
2.23357222283049e+003,-1.16779470724204e+001,9.53495601697483e+001
2.23872113856830e+003,-1.16574447066813e+001,9.53651177305797e+001
2.24388192378272e+003,-1.16369400386373e+001,9.53807006834686e+001
2.24905460583574e+003,-1.16164330582673e+001,9.53963090903807e+001
2.25423921215239e+003,-1.15959237555071e+001,9.54119430132799e+001
2.25943577022093e+003,-1.15754121202497e+001,9.54276025141274e+001
2.26464430759302e+003,-1.15548981423446e+001,9.54432876548814e+001
2.26986485188378e+003,-1.15343818115979e+001,9.54589984974966e+001
2.27509743077203e+003,-1.15138631177722e+001,9.54747351039233e+001
2.28034207200037e+003,-1.14933420505865e+001,9.54904975361071e+001
2.28559880337539e+003,-1.14728185997158e+001,9.55062858559883e+001
2.29086765276773e+003,-1.14522927547910e+001,9.55221001255011e+001
2.29614864811232e+003,-1.14317645053989e+001,9.55379404065734e+001
2.30144181740846e+003,-1.14112338410819e+001,9.55538067611257e+001
2.30674718872002e+003,-1.13907007513378e+001,9.55696992510708e+001
2.31206479017555e+003,-1.13701652256197e+001,9.55856179383134e+001
2.31739464996843e+003,-1.13496272533360e+001,9.56015628847489e+001
2.32273679635706e+003,-1.13290868238500e+001,9.56175341522633e+001
2.32809125766496e+003,-1.13085439264796e+001,9.56335318027324e+001
2.33345806228096e+003,-1.12879985504977e+001,9.56495558980210e+001
2.33883723865931e+003,-1.12674506851313e+001,9.56656064999825e+001
2.34422881531987e+003,-1.12469003195620e+001,9.56816836704582e+001
2.34963282084826e+003,-1.12263474429254e+001,9.56977874712767e+001
2.35504928389596e+003,-1.12057920443112e+001,9.57139179642528e+001
2.36047823318053e+003,-1.11852341127627e+001,9.57300752111877e+001
2.36591969748571e+003,-1.11646736372771e+001,9.57462592738675e+001
2.37137370566161e+003,-1.11441106068048e+001,9.57624702140630e+001
2.37684028662483e+003,-1.11235450102497e+001,9.57787080935287e+001
2.38231946935864e+003,-1.11029768364687e+001,9.57949729740025e+001
2.38781128291313e+003,-1.10824060742718e+001,9.58112649172047e+001
2.39331575640534e+003,-1.10618327124217e+001,9.58275839848373e+001
2.39883291901944e+003,-1.10412567396337e+001,9.58439302385838e+001
2.40436280000688e+003,-1.10206781445756e+001,9.58603037401075e+001
2.40990542868654e+003,-1.10000969158675e+001,9.58767045510518e+001
2.41546083444489e+003,-1.09795130420815e+001,9.58931327330390e+001
2.42102904673613e+003,-1.09589265117418e+001,9.59095883476693e+001
2.42661009508236e+003,-1.09383373133242e+001,9.59260714565207e+001
2.43220400907376e+003,-1.09177454352562e+001,9.59425821211478e+001
2.43781081836870e+003,-1.08971508659166e+001,9.59591204030813e+001
2.44343055269392e+003,-1.08765535936355e+001,9.59756863638269e+001
2.44906324184469e+003,-1.08559536066941e+001,9.59922800648649e+001
2.45470891568498e+003,-1.08353508933244e+001,9.60089015676495e+001
2.46036760414758e+003,-1.08147454417093e+001,9.60255509336074e+001
2.46603933723429e+003,-1.07941372399820e+001,9.60422282241377e+001
2.47172414501608e+003,-1.07735262762262e+001,9.60589335006109e+001
2.47742205763323e+003,-1.07529125384757e+001,9.60756668243678e+001
2.48313310529552e+003,-1.07322960147145e+001,9.60924282567191e+001
2.48885731828234e+003,-1.07116766928761e+001,9.61092178589446e+001
2.49459472694290e+003,-1.06910545608440e+001,9.61260356922919e+001
2.50034536169638e+003,-1.06704296064509e+001,9.61428818179761e+001
2.50610925303206e+003,-1.06498018174790e+001,9.61597562971787e+001
2.51188643150953e+003,-1.06291711816595e+001,9.61766591910469e+001
2.51767692775880e+003,-1.06085376866725e+001,9.61935905606926e+001
2.52348077248052e+003,-1.05879013201470e+001,9.62105504671917e+001
2.52929799644609e+003,-1.05672620696605e+001,9.62275389715831e+001
2.53512863049785e+003,-1.05466199227388e+001,9.62445561348680e+001
2.54097270554925e+003,-1.05259748668561e+001,9.62616020180088e+001
2.54683025258499e+003,-1.05053268894346e+001,9.62786766819286e+001
2.55270130266119e+003,-1.04846759778441e+001,9.62957801875099e+001
2.55858588690559e+003,-1.04640221194024e+001,9.63129125955938e+001
2.56448403651766e+003,-1.04433653013745e+001,9.63300739669793e+001
2.57039578276881e+003,-1.04227055109731e+001,9.63472643624223e+001
