f,mag,pha
1.11686324778056e+003,7.18064250636511e+001,-1.47953995113379e+000,-7.18064250636511e+001,-1.78520460048866e+002
1.11943788346715e+003,7.18063859176410e+001,-1.48294145095425e+000,-7.18063859176410e+001,-1.78517058549046e+002
1.12201845430196e+003,7.18063465913083e+001,-1.48635072839101e+000,-7.18063465913083e+001,-1.78513649271609e+002
1.12460497396692e+003,7.18063070838243e+001,-1.48976780093288e+000,-7.18063070838243e+001,-1.78510232199067e+002
1.12719745617551e+003,7.18062673943562e+001,-1.49319268610594e+000,-7.18062673943562e+001,-1.78506807313894e+002
1.12979591467279e+003,7.18062275220674e+001,-1.49662540147360e+000,-7.18062275220674e+001,-1.78503374598526e+002
1.13240036323555e+003,7.18061874661175e+001,-1.50006596463669e+000,-7.18061874661175e+001,-1.78499934035363e+002
1.13501081567231e+003,7.18061472256624e+001,-1.50351439323349e+000,-7.18061472256624e+001,-1.78496485606767e+002
1.13762728582343e+003,7.18061067998539e+001,-1.50697070493981e+000,-7.18061067998539e+001,-1.78493029295060e+002
1.14024978756117e+003,7.18060661878401e+001,-1.51043491746907e+000,-7.18060661878401e+001,-1.78489565082531e+002
1.14287833478977e+003,7.18060253887652e+001,-1.51390704857233e+000,-7.18060253887652e+001,-1.78486092951428e+002
1.14551294144553e+003,7.18059844017692e+001,-1.51738711603840e+000,-7.18059844017692e+001,-1.78482612883962e+002
1.14815362149688e+003,7.18059432259886e+001,-1.52087513769387e+000,-7.18059432259886e+001,-1.78479124862306e+002
1.15080038894443e+003,7.18059018605557e+001,-1.52437113140318e+000,-7.18059018605557e+001,-1.78475628868597e+002
1.15345325782109e+003,7.18058603045987e+001,-1.52787511506870e+000,-7.18058603045987e+001,-1.78472124884931e+002
1.15611224219210e+003,7.18058185572421e+001,-1.53138710663078e+000,-7.18058185572421e+001,-1.78468612893369e+002
1.15877735615512e+003,7.18057766176063e+001,-1.53490712406782e+000,-7.18057766176063e+001,-1.78465092875932e+002
1.16144861384034e+003,7.18057344848076e+001,-1.53843518539635e+000,-7.18057344848076e+001,-1.78461564814604e+002
1.16412602941049e+003,7.18056921579582e+001,-1.54197130867106e+000,-7.18056921579582e+001,-1.78458028691329e+002
1.16680961706096e+003,7.18056496361665e+001,-1.54551551198490e+000,-7.18056496361665e+001,-1.78454484488015e+002
1.16949939101987e+003,7.18056069185366e+001,-1.54906781346911e+000,-7.18056069185366e+001,-1.78450932186531e+002
1.17219536554813e+003,7.18055640041685e+001,-1.55262823129334e+000,-7.18055640041685e+001,-1.78447371768707e+002
1.17489755493953e+003,7.18055208921581e+001,-1.55619678366566e+000,-7.18055208921581e+001,-1.78443803216334e+002
1.17760597352080e+003,7.18054775815974e+001,-1.55977348883263e+000,-7.18054775815974e+001,-1.78440226511167e+002
1.18032063565173e+003,7.18054340715739e+001,-1.56335836507940e+000,-7.18054340715739e+001,-1.78436641634921e+002
1.18304155572516e+003,7.18053903611710e+001,-1.56695143072975e+000,-7.18053903611710e+001,-1.78433048569270e+002
1.18576874816716e+003,7.18053464494682e+001,-1.57055270414617e+000,-7.18053464494682e+001,-1.78429447295854e+002
1.18850222743701e+003,7.18053023355404e+001,-1.57416220372989e+000,-7.18053023355404e+001,-1.78425837796270e+002
1.19124200802737e+003,7.18052580184586e+001,-1.57777994792098e+000,-7.18052580184586e+001,-1.78422220052079e+002
1.19398810446427e+003,7.18052134972892e+001,-1.58140595519842e+000,-7.18052134972892e+001,-1.78418594044802e+002
1.19674053130724e+003,7.18051687710947e+001,-1.58504024408012e+000,-7.18051687710947e+001,-1.78414959755920e+002
1.19949930314937e+003,7.18051238389330e+001,-1.58868283312304e+000,-7.18051238389330e+001,-1.78411317166877e+002
1.20226443461741e+003,7.18050786998579e+001,-1.59233374092321e+000,-7.18050786998579e+001,-1.78407666259077e+002
1.20503594037179e+003,7.18050333529188e+001,-1.59599298611581e+000,-7.18050333529188e+001,-1.78404007013884e+002
1.20781383510678e+003,7.18049877971608e+001,-1.59966058737526e+000,-7.18049877971608e+001,-1.78400339412625e+002
1.21059813355048e+003,7.18049420316245e+001,-1.60333656341523e+000,-7.18049420316245e+001,-1.78396663436585e+002
1.21338885046497e+003,7.18048960553463e+001,-1.60702093298877e+000,-7.18048960553463e+001,-1.78392979067011e+002
1.21618600064636e+003,7.18048498673580e+001,-1.61071371488832e+000,-7.18048498673580e+001,-1.78389286285112e+002
1.21898959892486e+003,7.18048034666871e+001,-1.61441492794579e+000,-7.18048034666871e+001,-1.78385585072054e+002
1.22179966016487e+003,7.18047568523567e+001,-1.61812459103265e+000,-7.18047568523567e+001,-1.78381875408967e+002
1.22461619926504e+003,7.18047100233853e+001,-1.62184272305996e+000,-7.18047100233853e+001,-1.78378157276940e+002
1.22743923115840e+003,7.18046629787870e+001,-1.62556934297846e+000,-7.18046629787870e+001,-1.78374430657022e+002
1.23026877081238e+003,7.18046157175714e+001,-1.62930446977860e+000,-7.18046157175714e+001,-1.78370695530221e+002
1.23310483322890e+003,7.18045682387434e+001,-1.63304812249066e+000,-7.18045682387434e+001,-1.78366951877509e+002
1.23594743344450e+003,7.18045205413037e+001,-1.63680032018475e+000,-7.18045205413037e+001,-1.78363199679815e+002
1.23879658653036e+003,7.18044726242480e+001,-1.64056108197094e+000,-7.18044726242480e+001,-1.78359438918029e+002
1.24165230759241e+003,7.18044244865679e+001,-1.64433042699926e+000,-7.18044244865679e+001,-1.78355669573001e+002
1.24451461177138e+003,7.18043761272499e+001,-1.64810837445980e+000,-7.18043761272499e+001,-1.78351891625540e+002
1.24738351424294e+003,7.18043275452762e+001,-1.65189494358280e+000,-7.18043275452762e+001,-1.78348105056417e+002
1.25025903021771e+003,7.18042787396242e+001,-1.65569015363864e+000,-7.18042787396242e+001,-1.78344309846361e+002
1.25314117494141e+003,7.18042297092668e+001,-1.65949402393796e+000,-7.18042297092668e+001,-1.78340505976062e+002
1.25602996369487e+003,7.18041804531720e+001,-1.66330657383173e+000,-7.18041804531720e+001,-1.78336693426168e+002
1.25892541179416e+003,7.18041309703031e+001,-1.66712782271128e+000,-7.18041309703031e+001,-1.78332872177289e+002
1.26182753459066e+003,7.18040812596188e+001,-1.67095779000837e+000,-7.18040812596188e+001,-1.78329042209992e+002
1.26473634747115e+003,7.18040313200730e+001,-1.67479649519528e+000,-7.18040313200730e+001,-1.78325203504805e+002
1.26765186585784e+003,7.18039811506148e+001,-1.67864395778484e+000,-7.18039811506148e+001,-1.78321356042215e+002
1.27057410520854e+003,7.18039307501885e+001,-1.68250019733054e+000,-7.18039307501885e+001,-1.78317499802669e+002
1.27350308101666e+003,7.18038801177335e+001,-1.68636523342651e+000,-7.18038801177335e+001,-1.78313634766574e+002
1.27643880881134e+003,7.18038292521844e+001,-1.69023908570770e+000,-7.18038292521844e+001,-1.78309760914292e+002
1.27938130415752e+003,7.18037781524712e+001,-1.69412177384983e+000,-7.18037781524712e+001,-1.78305878226150e+002
1.28233058265601e+003,7.18037268175185e+001,-1.69801331756954e+000,-7.18037268175185e+001,-1.78301986682430e+002
1.28528665994361e+003,7.18036752462464e+001,-1.70191373662440e+000,-7.18036752462464e+001,-1.78298086263376e+002
1.28824955169313e+003,7.18036234375700e+001,-1.70582305081298e+000,-7.18036234375700e+001,-1.78294176949187e+002
1.29121927361353e+003,7.18035713903993e+001,-1.70974127997496e+000,-7.18035713903993e+001,-1.78290258720025e+002
1.29419584144998e+003,7.18035191036394e+001,-1.71366844399113e+000,-7.18035191036394e+001,-1.78286331556009e+002
1.29717927098395e+003,7.18034665761904e+001,-1.71760456278348e+000,-7.18034665761904e+001,-1.78282395437217e+002
1.30016957803328e+003,7.18034138069475e+001,-1.72154965631528e+000,-7.18034138069475e+001,-1.78278450343685e+002
1.30316677845229e+003,7.18033607948006e+001,-1.72550374459112e+000,-7.18033607948006e+001,-1.78274496255409e+002
1.30617088813183e+003,7.18033075386347e+001,-1.72946684765698e+000,-7.18033075386347e+001,-1.78270533152343e+002
1.30918192299940e+003,7.18032540373297e+001,-1.73343898560029e+000,-7.18032540373297e+001,-1.78266561014400e+002
1.31219989901920e+003,7.18032002897605e+001,-1.73742017854999e+000,-7.18032002897605e+001,-1.78262579821450e+002
1.31522483219223e+003,7.18031462947965e+001,-1.74141044667662e+000,-7.18031462947965e+001,-1.78258589553323e+002
1.31825673855640e+003,7.18030920513024e+001,-1.74540981019234e+000,-7.18030920513024e+001,-1.78254590189808e+002
1.32129563418657e+003,7.18030375581373e+001,-1.74941828935102e+000,-7.18030375581373e+001,-1.78250581710649e+002
1.32434153519466e+003,7.18029828141555e+001,-1.75343590444831e+000,-7.18029828141555e+001,-1.78246564095552e+002
1.32739445772973e+003,7.18029278182057e+001,-1.75746267582165e+000,-7.18029278182057e+001,-1.78242537324178e+002
1.33045441797808e+003,7.18028725691315e+001,-1.76149862385042e+000,-7.18028725691315e+001,-1.78238501376150e+002
1.33352143216332e+003,7.18028170657714e+001,-1.76554376895592e+000,-7.18028170657714e+001,-1.78234456231044e+002
1.33659551654643e+003,7.18027613069582e+001,-1.76959813160148e+000,-7.18027613069582e+001,-1.78230401868399e+002
1.33967668742593e+003,7.18027052915198e+001,-1.77366173229249e+000,-7.18027052915198e+001,-1.78226338267708e+002
1.34276496113786e+003,7.18026490182785e+001,-1.77773459157651e+000,-7.18026490182785e+001,-1.78222265408424e+002
1.34586035405594e+003,7.18025924860512e+001,-1.78181673004326e+000,-7.18025924860512e+001,-1.78218183269957e+002
1.34896288259165e+003,7.18025356936497e+001,-1.78590816832475e+000,-7.18025356936497e+001,-1.78214091831675e+002
1.35207256319427e+003,7.18024786398799e+001,-1.79000892709531e+000,-7.18024786398799e+001,-1.78209991072905e+002
1.35518941235103e+003,7.18024213235427e+001,-1.79411902707165e+000,-7.18024213235427e+001,-1.78205880972928e+002
1.35831344658715e+003,7.18023637434333e+001,-1.79823848901294e+000,-7.18023637434333e+001,-1.78201761510987e+002
1.36144468246594e+003,7.18023058983415e+001,-1.80236733372085e+000,-7.18023058983415e+001,-1.78197632666279e+002
1.36458313658892e+003,7.18022477870515e+001,-1.80650558203960e+000,-7.18022477870515e+001,-1.78193494417960e+002
1.36772882559584e+003,7.18021894083421e+001,-1.81065325485607e+000,-7.18021894083421e+001,-1.78189346745144e+002
1.37088176616484e+003,7.18021307609863e+001,-1.81481037309982e+000,-7.18021307609863e+001,-1.78185189626900e+002
1.37404197501251e+003,7.18020718437516e+001,-1.81897695774316e+000,-7.18020718437516e+001,-1.78181023042257e+002
1.37720946889394e+003,7.18020126554000e+001,-1.82315302980123e+000,-7.18020126554000e+001,-1.78176846970199e+002
1.38038426460288e+003,7.18019531946879e+001,-1.82733861033201e+000,-7.18019531946879e+001,-1.78172661389668e+002
1.38356637897177e+003,7.18018934603657e+001,-1.83153372043644e+000,-7.18018934603656e+001,-1.78168466279564e+002
1.38675582887188e+003,7.18018334511783e+001,-1.83573838125845e+000,-7.18018334511783e+001,-1.78164261618742e+002
1.38995263121334e+003,7.18017731658650e+001,-1.83995261398503e+000,-7.18017731658650e+001,-1.78160047386015e+002
1.39315680294529e+003,7.18017126031593e+001,-1.84417643984627e+000,-7.18017126031593e+001,-1.78155823560154e+002
1.39636836105593e+003,7.18016517617886e+001,-1.84840988011545e+000,-7.18016517617886e+001,-1.78151590119885e+002
1.39958732257261e+003,7.18015906404751e+001,-1.85265295610907e+000,-7.18015906404751e+001,-1.78147347043891e+002
1.40281370456195e+003,7.18015292379346e+001,-1.85690568918693e+000,-7.18015292379346e+001,-1.78143094310813e+002
1.40604752412990e+003,7.18014675528773e+001,-1.86116810075220e+000,-7.18014675528773e+001,-1.78138831899248e+002
1.40928879842186e+003,7.18014055840077e+001,-1.86544021225145e+000,-7.18014055840077e+001,-1.78134559787749e+002
1.41253754462274e+003,7.18013433300240e+001,-1.86972204517471e+000,-7.18013433300240e+001,-1.78130277954825e+002
1.41579377995707e+003,7.18012807896188e+001,-1.87401362105556e+000,-7.18012807896188e+001,-1.78125986378944e+002
1.41905752168908e+003,7.18012179614787e+001,-1.87831496147118e+000,-7.18012179614787e+001,-1.78121685038529e+002
1.42232878712281e+003,7.18011548442840e+001,-1.88262608804237e+000,-7.18011548442840e+001,-1.78117373911958e+002
1.42560759360218e+003,7.18010914367095e+001,-1.88694702243366e+000,-7.18010914367095e+001,-1.78113052977566e+002
1.42889395851109e+003,7.18010277374235e+001,-1.89127778635335e+000,-7.18010277374235e+001,-1.78108722213647e+002
1.43218789927353e+003,7.18009637450884e+001,-1.89561840155354e+000,-7.18009637450884e+001,-1.78104381598446e+002
1.43548943335364e+003,7.18008994583608e+001,-1.89996888983026e+000,-7.18008994583608e+001,-1.78100031110170e+002
1.43879857825583e+003,7.18008348758906e+001,-1.90432927302343e+000,-7.18008348758906e+001,-1.78095670726977e+002
1.44211535152486e+003,7.18007699963221e+001,-1.90869957301700e+000,-7.18007699963221e+001,-1.78091300426983e+002
1.44543977074592e+003,7.18007048182932e+001,-1.91307981173898e+000,-7.18007048182932e+001,-1.78086920188261e+002
1.44877185354475e+003,7.18006393404354e+001,-1.91747001116147e+000,-7.18006393404354e+001,-1.78082529988839e+002
1.45211161758773e+003,7.18005735613743e+001,-1.92187019330079e+000,-7.18005735613743e+001,-1.78078129806699e+002
1.45545908058195e+003,7.18005074797291e+001,-1.92628038021743e+000,-7.18005074797291e+001,-1.78073719619783e+002
1.45881426027534e+003,7.18004410941127e+001,-1.93070059401621e+000,-7.18004410941127e+001,-1.78069299405984e+002
1.46217717445671e+003,7.18003744031317e+001,-1.93513085684629e+000,-7.18003744031317e+001,-1.78064869143154e+002
1.46554784095590e+003,7.18003074053864e+001,-1.93957119090121e+000,-7.18003074053864e+001,-1.78060428809099e+002
1.46892627764385e+003,7.18002400994707e+001,-1.94402161841899e+000,-7.18002400994707e+001,-1.78055978381581e+002
1.47231250243271e+003,7.18001724839720e+001,-1.94848216168215e+000,-7.18001724839720e+001,-1.78051517838318e+002
1.47570653327588e+003,7.18001045574715e+001,-1.95295284301778e+000,-7.18001045574715e+001,-1.78047047156982e+002
1.47910838816819e+003,7.18000363185437e+001,-1.95743368479761e+000,-7.18000363185437e+001,-1.78042566315202e+002
1.48251808514594e+003,7.17999677657568e+001,-1.96192470943803e+000,-7.17999677657568e+001,-1.78038075290562e+002
1.48593564228699e+003,7.17998988976724e+001,-1.96642593940020e+000,-7.17998988976724e+001,-1.78033574060600e+002
1.48936107771090e+003,7.17998297128455e+001,-1.97093739719003e+000,-7.17998297128455e+001,-1.78029062602810e+002
1.49279440957898e+003,7.17997602098246e+001,-1.97545910535831e+000,-7.17997602098246e+001,-1.78024540894642e+002
1.49623565609442e+003,7.17996903871517e+001,-1.97999108650073e+000,-7.17996903871517e+001,-1.78020008913499e+002
1.49968483550236e+003,7.17996202433620e+001,-1.98453336325793e+000,-7.17996202433620e+001,-1.78015466636742e+002
1.50314196609001e+003,7.17995497769840e+001,-1.98908595831557e+000,-7.17995497769840e+001,-1.78010914041684e+002
1.50660706618673e+003,7.17994789865397e+001,-1.99364889440437e+000,-7.17994789865397e+001,-1.78006351105596e+002
1.51008015416413e+003,7.17994078705443e+001,-1.99822219430016e+000,-7.17994078705443e+001,-1.78001777805700e+002
1.51356124843619e+003,7.17993364275062e+001,-2.00280588082398e+000,-7.17993364275062e+001,-1.77997194119176e+002
1.51705036745932e+003,7.17992646559270e+001,-2.00739997684208e+000,-7.17992646559270e+001,-1.77992600023158e+002
1.52054752973248e+003,7.17991925543015e+001,-2.01200450526597e+000,-7.17991925543015e+001,-1.77987995494734e+002
1.52405275379728e+003,7.17991201211178e+001,-2.01661948905254e+000,-7.17991201211178e+001,-1.77983380510947e+002
1.52756605823806e+003,7.17990473548570e+001,-2.02124495120404e+000,-7.17990473548570e+001,-1.77978755048796e+002
1.53108746168201e+003,7.17989742539932e+001,-2.02588091476816e+000,-7.17989742539932e+001,-1.77974119085232e+002
1.53461698279928e+003,7.17989008169938e+001,-2.03052740283811e+000,-7.17989008169938e+001,-1.77969472597162e+002
1.53815464030302e+003,7.17988270423191e+001,-2.03518443855262e+000,-7.17988270423191e+001,-1.77964815561447e+002
1.54170045294954e+003,7.17987529284223e+001,-2.03985204509604e+000,-7.17987529284223e+001,-1.77960147954904e+002
1.54525443953840e+003,7.17986784737498e+001,-2.04453024569835e+000,-7.17986784737498e+001,-1.77955469754302e+002
1.54881661891247e+003,7.17986036767408e+001,-2.04921906363525e+000,-7.17986036767408e+001,-1.77950780936365e+002
1.55238700995807e+003,7.17985285358273e+001,-2.05391852222819e+000,-7.17985285358273e+001,-1.77946081477772e+002
1.55596563160506e+003,7.17984530494345e+001,-2.05862864484443e+000,-7.17984530494345e+001,-1.77941371355156e+002
1.55955250282694e+003,7.17983772159801e+001,-2.06334945489707e+000,-7.17983772159801e+001,-1.77936650545103e+002
1.56314764264094e+003,7.17983010338749e+001,-2.06808097584514e+000,-7.17983010338749e+001,-1.77931919024155e+002
1.56675107010813e+003,7.17982245015222e+001,-2.07282323119361e+000,-7.17982245015222e+001,-1.77927176768806e+002
1.57036280433354e+003,7.17981476173183e+001,-2.07757624449347e+000,-7.17981476173183e+001,-1.77922423755507e+002
1.57398286446620e+003,7.17980703796520e+001,-2.08234003934176e+000,-7.17980703796520e+001,-1.77917659960658e+002
1.57761126969933e+003,7.17979927869050e+001,-2.08711463938162e+000,-7.17979927869050e+001,-1.77912885360618e+002
1.58124803927037e+003,7.17979148374515e+001,-2.09190006830237e+000,-7.17979148374515e+001,-1.77908099931698e+002
1.58489319246110e+003,7.17978365296583e+001,-2.09669634983951e+000,-7.17978365296583e+001,-1.77903303650161e+002
1.58854674859776e+003,7.17977578618849e+001,-2.10150350777482e+000,-7.17977578618849e+001,-1.77898496492225e+002
1.59220872705115e+003,7.17976788324833e+001,-2.10632156593636e+000,-7.17976788324833e+001,-1.77893678434064e+002
1.59587914723672e+003,7.17975994397980e+001,-2.11115054819855e+000,-7.17975994397980e+001,-1.77888849451801e+002
1.59955802861465e+003,7.17975196821661e+001,-2.11599047848222e+000,-7.17975196821661e+001,-1.77884009521518e+002
1.60324539069002e+003,7.17974395579168e+001,-2.12084138075464e+000,-7.17974395579168e+001,-1.77879158619245e+002
1.60694125301286e+003,7.17973590653722e+001,-2.12570327902956e+000,-7.17973590653722e+001,-1.77874296720970e+002
1.61064563517825e+003,7.17972782028464e+001,-2.13057619736729e+000,-7.17972782028464e+001,-1.77869423802633e+002
1.61435855682647e+003,7.17971969686461e+001,-2.13546015987473e+000,-7.17971969686461e+001,-1.77864539840125e+002
1.61808003764305e+003,7.17971153610702e+001,-2.14035519070540e+000,-7.17971153610702e+001,-1.77859644809295e+002
1.62181009735891e+003,7.17970333784099e+001,-2.14526131405951e+000,-7.17970333784099e+001,-1.77854738685941e+002
1.62554875575047e+003,7.17969510189486e+001,-2.15017855418399e+000,-7.17969510189486e+001,-1.77849821445816e+002
1.62929603263970e+003,7.17968682809620e+001,-2.15510693537255e+000,-7.17968682809620e+001,-1.77844893064627e+002
1.63305194789432e+003,7.17967851627180e+001,-2.16004648196572e+000,-7.17967851627180e+001,-1.77839953518034e+002
1.63681652142779e+003,7.17967016624764e+001,-2.16499721835089e+000,-7.17967016624764e+001,-1.77835002781649e+002
1.64058977319952e+003,7.17966177784894e+001,-2.16995916896234e+000,-7.17966177784894e+001,-1.77830040831038e+002
1.64437172321491e+003,7.17965335090012e+001,-2.17493235828133e+000,-7.17965335090012e+001,-1.77825067641719e+002
1.64816239152549e+003,7.17964488522479e+001,-2.17991681083609e+000,-7.17964488522479e+001,-1.77820083189164e+002
1.65196179822900e+003,7.17963638064578e+001,-2.18491255120191e+000,-7.17963638064578e+001,-1.77815087448798e+002
1.65576996346951e+003,7.17962783698511e+001,-2.18991960400115e+000,-7.17962783698511e+001,-1.77810080395999e+002
1.65958690743754e+003,7.17961925406397e+001,-2.19493799390328e+000,-7.17961925406397e+001,-1.77805062006097e+002
1.66341265037015e+003,7.17961063170278e+001,-2.19996774562498e+000,-7.17961063170278e+001,-1.77800032254375e+002
1.66724721255104e+003,7.17960196972111e+001,-2.20500888393010e+000,-7.17960196972111e+001,-1.77794991116070e+002
1.67109061431069e+003,7.17959326793774e+001,-2.21006143362975e+000,-7.17959326793774e+001,-1.77789938566370e+002
1.67494287602642e+003,7.17958452617061e+001,-2.21512541958235e+000,-7.17958452617061e+001,-1.77784874580418e+002
1.67880401812254e+003,7.17957574423685e+001,-2.22020086669363e+000,-7.17957574423685e+001,-1.77779799133306e+002
1.68267406107045e+003,7.17956692195274e+001,-2.22528779991671e+000,-7.17956692195274e+001,-1.77774712200083e+002
1.68655302538872e+003,7.17955805913374e+001,-2.23038624425213e+000,-7.17955805913374e+001,-1.77769613755748e+002
1.69044093164324e+003,7.17954915559448e+001,-2.23549622474786e+000,-7.17954915559448e+001,-1.77764503775252e+002
1.69433780044731e+003,7.17954021114875e+001,-2.24061776649940e+000,-7.17954021114875e+001,-1.77759382233501e+002
1.69824365246172e+003,7.17953122560949e+001,-2.24575089464975e+000,-7.17953122560949e+001,-1.77754249105350e+002
1.70215850839493e+003,7.17952219878878e+001,-2.25089563438950e+000,-7.17952219878878e+001,-1.77749104365610e+002
1.70608238900310e+003,7.17951313049788e+001,-2.25605201095686e+000,-7.17951313049788e+001,-1.77743947989043e+002
1.71001531509027e+003,7.17950402054716e+001,-2.26122004963767e+000,-7.17950402054716e+001,-1.77738779950362e+002
1.71395730750840e+003,7.17949486874617e+001,-2.26639977576546e+000,-7.17949486874617e+001,-1.77733600224235e+002
1.71790838715757e+003,7.17948567490356e+001,-2.27159121472149e+000,-7.17948567490356e+001,-1.77728408785279e+002
1.72186857498598e+003,7.17947643882713e+001,-2.27679439193479e+000,-7.17947643882713e+001,-1.77723205608065e+002
1.72583789199018e+003,7.17946716032383e+001,-2.28200933288217e+000,-7.17946716032383e+001,-1.77717990667118e+002
1.72981635921508e+003,7.17945783919970e+001,-2.28723606308829e+000,-7.17945783919970e+001,-1.77712763936912e+002
1.73380399775412e+003,7.17944847525992e+001,-2.29247460812565e+000,-7.17944847525992e+001,-1.77707525391874e+002
1.73780082874935e+003,7.17943906830880e+001,-2.29772499361469e+000,-7.17943906830880e+001,-1.77702275006385e+002
