f,mag,pha
1.83653834334832e+003,-1.97697342415237e+001,1.01622624839513e+002
1.84077200146893e+003,-1.97486215009836e+001,1.01652898479566e+002
1.84501541917945e+003,-1.97275037482888e+001,1.01683226263224e+002
1.84926861897805e+003,-1.97063809620633e+001,1.01713608300978e+002
1.85353162341478e+003,-1.96852531208449e+001,1.01744044703287e+002
1.85780445509167e+003,-1.96641202030843e+001,1.01774535580579e+002
1.86208713666284e+003,-1.96429821871453e+001,1.01805081043247e+002
1.86637969083464e+003,-1.96218390513041e+001,1.01835681201649e+002
1.87068214036577e+003,-1.96006907737496e+001,1.01866336166109e+002
1.87499450806739e+003,-1.95795373325824e+001,1.01897046046911e+002
1.87931681680324e+003,-1.95583787058150e+001,1.01927810954299e+002
1.88364908948977e+003,-1.95372148713714e+001,1.01958630998480e+002
1.88799134909627e+003,-1.95160458070869e+001,1.01989506289615e+002
1.89234361864495e+003,-1.94948714907074e+001,1.02020436937825e+002
1.89670592121112e+003,-1.94736918998897e+001,1.02051423053185e+002
1.90107827992327e+003,-1.94525070122008e+001,1.02082464745724e+002
1.90546071796322e+003,-1.94313168051176e+001,1.02113562125425e+002
1.90985325856621e+003,-1.94101212560269e+001,1.02144715302219e+002
1.91425592502106e+003,-1.93889203422251e+001,1.02175924385990e+002
1.91866874067026e+003,-1.93677140409173e+001,1.02207189486568e+002
1.92309172891013e+003,-1.93465023292179e+001,1.02238510713732e+002
1.92752491319091e+003,-1.93252851841497e+001,1.02269888177203e+002
1.93196831701689e+003,-1.93040625826437e+001,1.02301321986648e+002
1.93642196394658e+003,-1.92828345015390e+001,1.02332812251676e+002
1.94088587759275e+003,-1.92616009175823e+001,1.02364359081838e+002
1.94536008162263e+003,-1.92403618074278e+001,1.02395962586622e+002
1.94984459975802e+003,-1.92191171476367e+001,1.02427622875456e+002
1.95433945577536e+003,-1.91978669146771e+001,1.02459340057701e+002
1.95884467350596e+003,-1.91766110849235e+001,1.02491114242656e+002
1.96336027683602e+003,-1.91553496346566e+001,1.02522945539553e+002
1.96788628970681e+003,-1.91340825400633e+001,1.02554834057552e+002
1.97242273611482e+003,-1.91128097772357e+001,1.02586779905748e+002
1.97696964011183e+003,-1.90915313221715e+001,1.02618783193160e+002
1.98152702580507e+003,-1.90702471507733e+001,1.02650844028736e+002
1.98609491735734e+003,-1.90489572388486e+001,1.02682962521349e+002
1.99067333898715e+003,-1.90276615621091e+001,1.02715138779796e+002
1.99526231496885e+003,-1.90063600961708e+001,1.02747372912794e+002
1.99986186963271e+003,-1.89850528165534e+001,1.02779665028982e+002
2.00447202736513e+003,-1.89637396986802e+001,1.02812015236917e+002
2.00909281260870e+003,-1.89424207178778e+001,1.02844423645073e+002
2.01372424986236e+003,-1.89210958493756e+001,1.02876890361840e+002
2.01836636368153e+003,-1.88997650683057e+001,1.02909415495520e+002
2.02301917867824e+003,-1.88784283497026e+001,1.02941999154327e+002
2.02768271952125e+003,-1.88570856685026e+001,1.02974641446387e+002
2.03235701093619e+003,-1.88357369995441e+001,1.03007342479733e+002
2.03704207770568e+003,-1.88143823175665e+001,1.03040102362305e+002
2.04173794466950e+003,-1.87930215972107e+001,1.03072921201947e+002
2.04644463672464e+003,-1.87716548130181e+001,1.03105799106407e+002
2.05116217882553e+003,-1.87502819394309e+001,1.03138736183335e+002
2.05589059598411e+003,-1.87289029507913e+001,1.03171732540279e+002
2.06062991326997e+003,-1.87075178213416e+001,1.03204788284687e+002
2.06538015581049e+003,-1.86861265252236e+001,1.03237903523900e+002
2.07014134879101e+003,-1.86647290364784e+001,1.03271078365156e+002
2.07491351745487e+003,-1.86433253290461e+001,1.03304312915584e+002
2.07969668710366e+003,-1.86219153767655e+001,1.03337607282204e+002
2.08449088309725e+003,-1.86004991533739e+001,1.03370961571923e+002
2.08929613085400e+003,-1.85790766325066e+001,1.03404375891537e+002
2.09411245585086e+003,-1.85576477876967e+001,1.03437850347725e+002
2.09893988362349e+003,-1.85362125923747e+001,1.03471385047052e+002
2.10377843976644e+003,-1.85147710198683e+001,1.03504980095959e+002
2.10862814993325e+003,-1.84933230434023e+001,1.03538635600772e+002
2.11348903983661e+003,-1.84718686360978e+001,1.03572351667689e+002
2.11836113524846e+003,-1.84504077709721e+001,1.03606128402787e+002
2.12324446200018e+003,-1.84289404209387e+001,1.03639965912014e+002
2.12813904598267e+003,-1.84074665588066e+001,1.03673864301191e+002
2.13304491314654e+003,-1.83859861572802e+001,1.03707823676008e+002
2.13796208950219e+003,-1.83644991889588e+001,1.03741844142021e+002
2.14289060112002e+003,-1.83430056263365e+001,1.03775925804653e+002
2.14783047413050e+003,-1.83215054418020e+001,1.03810068769190e+002
2.15278173472433e+003,-1.82999986076376e+001,1.03844273140779e+002
2.15774440915263e+003,-1.82784850960201e+001,1.03878539024426e+002
2.16271852372698e+003,-1.82569648790191e+001,1.03912866524996e+002
2.16770410481966e+003,-1.82354379285979e+001,1.03947255747207e+002
2.17270117886370e+003,-1.82139042166124e+001,1.03981706795631e+002
2.17770977235312e+003,-1.81923637148112e+001,1.04016219774691e+002
2.18272991184296e+003,-1.81708163948351e+001,1.04050794788659e+002
2.18776162394951e+003,-1.81492622282167e+001,1.04085431941653e+002
2.19280493535041e+003,-1.81277011863807e+001,1.04120131337638e+002
2.19785987278478e+003,-1.81061332406425e+001,1.04154893080418e+002
2.20292646305342e+003,-1.80845583622091e+001,1.04189717273640e+002
2.20800473301886e+003,-1.80629765221779e+001,1.04224604020789e+002
2.21309470960560e+003,-1.80413876915367e+001,1.04259553425184e+002
2.21819641980018e+003,-1.80197918411636e+001,1.04294565589980e+002
2.22330989065136e+003,-1.79981889418262e+001,1.04329640618163e+002
2.22843514927026e+003,-1.79765789641820e+001,1.04364778612547e+002
2.23357222283049e+003,-1.79549618787772e+001,1.04399979675775e+002
2.23872113856830e+003,-1.79333376560471e+001,1.04435243910314e+002
2.24388192378272e+003,-1.79117062663157e+001,1.04470571418455e+002
2.24905460583574e+003,-1.78900676797949e+001,1.04505962302306e+002
2.25423921215239e+003,-1.78684218665847e+001,1.04541416663796e+002
2.25943577022093e+003,-1.78467687966728e+001,1.04576934604670e+002
2.26464430759302e+003,-1.78251084399342e+001,1.04612516226485e+002
2.26986485188378e+003,-1.78034407661308e+001,1.04648161630608e+002
2.27509743077203e+003,-1.77817657449112e+001,1.04683870918219e+002
2.28034207200037e+003,-1.77600833458104e+001,1.04719644190300e+002
2.28559880337539e+003,-1.77383935382497e+001,1.04755481547639e+002
2.29086765276773e+003,-1.77166962915358e+001,1.04791383090826e+002
2.29614864811232e+003,-1.76949915748611e+001,1.04827348920249e+002
2.30144181740846e+003,-1.76732793573031e+001,1.04863379136095e+002
2.30674718872002e+003,-1.76515596078242e+001,1.04899473838344e+002
2.31206479017555e+003,-1.76298322952711e+001,1.04935633126768e+002
2.31739464996843e+003,-1.76080973883750e+001,1.04971857100929e+002
2.32273679635706e+003,-1.75863548557510e+001,1.05008145860175e+002
2.32809125766496e+003,-1.75646046658974e+001,1.05044499503640e+002
2.33345806228096e+003,-1.75428467871964e+001,1.05080918130241e+002
2.33883723865931e+003,-1.75210811879128e+001,1.05117401838673e+002
2.34422881531987e+003,-1.74993078361941e+001,1.05153950727407e+002
2.34963282084826e+003,-1.74775267000704e+001,1.05190564894692e+002
2.35504928389596e+003,-1.74557377474535e+001,1.05227244438546e+002
2.36047823318053e+003,-1.74339409461374e+001,1.05263989456759e+002
2.36591969748571e+003,-1.74121362637971e+001,1.05300800046887e+002
2.37137370566161e+003,-1.73903236679890e+001,1.05337676306248e+002
2.37684028662483e+003,-1.73685031261504e+001,1.05374618331926e+002
2.38231946935864e+003,-1.73466746055990e+001,1.05411626220761e+002
2.38781128291313e+003,-1.73248380735326e+001,1.05448700069350e+002
2.39331575640534e+003,-1.73029934970291e+001,1.05485839974046e+002
2.39883291901944e+003,-1.72811408430459e+001,1.05523046030951e+002
2.40436280000688e+003,-1.72592800784199e+001,1.05560318335916e+002
2.40990542868654e+003,-1.72374111698667e+001,1.05597656984538e+002
2.41546083444489e+003,-1.72155340839807e+001,1.05635062072157e+002
2.42102904673613e+003,-1.71936487872348e+001,1.05672533693855e+002
2.42661009508236e+003,-1.71717552459798e+001,1.05710071944450e+002
2.43220400907376e+003,-1.71498534264444e+001,1.05747676918496e+002
2.43781081836870e+003,-1.71279432947346e+001,1.05785348710277e+002
2.44343055269392e+003,-1.71060248168338e+001,1.05823087413810e+002
2.44906324184469e+003,-1.70840979586020e+001,1.05860893122837e+002
2.45470891568498e+003,-1.70621626857760e+001,1.05898765930824e+002
2.46036760414758e+003,-1.70402189639686e+001,1.05936705930958e+002
2.46603933723429e+003,-1.70182667586688e+001,1.05974713216143e+002
2.47172414501608e+003,-1.69963060352410e+001,1.06012787879002e+002
2.47742205763323e+003,-1.69743367589250e+001,1.06050930011868e+002
2.48313310529552e+003,-1.69523588948358e+001,1.06089139706783e+002
2.48885731828234e+003,-1.69303724079629e+001,1.06127417055499e+002
2.49459472694290e+003,-1.69083772631705e+001,1.06165762149468e+002
2.50034536169638e+003,-1.68863734251966e+001,1.06204175079847e+002
2.50610925303206e+003,-1.68643608586533e+001,1.06242655937489e+002
2.51188643150953e+003,-1.68423395280261e+001,1.06281204812942e+002
2.51767692775880e+003,-1.68203093976737e+001,1.06319821796447e+002
2.52348077248052e+003,-1.67982704318279e+001,1.06358506977934e+002
2.52929799644609e+003,-1.67762225945929e+001,1.06397260447020e+002
2.53512863049785e+003,-1.67541658499455e+001,1.06436082293005e+002
2.54097270554925e+003,-1.67321001617342e+001,1.06474972604868e+002
2.54683025258499e+003,-1.67100254936796e+001,1.06513931471267e+002
2.55270130266119e+003,-1.66879418093734e+001,1.06552958980534e+002
2.55858588690559e+003,-1.66658490722787e+001,1.06592055220672e+002
2.56448403651766e+003,-1.66437472457292e+001,1.06631220279351e+002
